,0,1
1227,1,
1228,1,0.0
1229,0,
1230,0,1.0
1231,0,
1232,0,
1233,1,
1234,0,1.0
1235,0,
1236,1,
1237,1,0.0
1238,0,
1239,0,
1240,0,1.0
1241,0,1.0
1242,0,1.0
1243,0,
1244,1,
1245,0,1.0
1246,1,
1247,0,
1248,0,
1249,1,
1250,0,
1251,1,
1252,0,1.0
1253,1,
1254,1,
1255,1,
1256,0,
1257,1,
1258,0,
1259,0,
1260,1,0.0
1261,1,
1262,0,
1263,1,
1264,1,
1265,1,
1266,1,
1267,1,0.0
1268,0,1.0
1269,0,1.0
1270,0,
1271,0,
1272,1,
1273,1,0.0
1274,1,
1275,0,
1276,1,
1277,1,
1278,1,
1279,1,
1280,1,
1281,1,
1282,1,
1283,0,
1284,1,
1285,0,1.0
1286,1,
1287,1,
1288,1,
1290,0,
1291,0,1.0
1292,1,
1293,1,0.0
1294,1,
1295,1,
1296,1,
1297,0,
1298,0,
1299,1,
1300,1,0.0
1301,0,
1302,0,
1303,0,
1304,0,
1305,1,0.0
1306,1,
1307,1,
1308,0,
1309,0,
1310,1,0.0
1311,0,
1312,1,
1313,0,
1314,1,0.0
1315,1,
1316,0,1.0
1317,1,
1318,0,1.0
1319,0,
1320,1,
1321,1,
1322,1,0.0
1323,1,0.0
1324,1,
1325,1,0.0
1326,1,
1327,1,0.0
1328,0,1.0
1329,1,0.0
1330,1,
1331,0,
1332,1,
1333,1,0.0
1334,1,
1335,0,
1336,0,
1337,0,
1338,1,0.0
1339,0,1.0
1340,1,0.0
1341,0,1.0
1342,1,0.0
1343,1,
1344,0,
1345,0,1.0
1346,1,
1347,0,
1348,1,
1349,1,
1350,0,1.0
1356,1,0.0
1361,1,
1362,1,
1363,1,
1369,0,
1376,1,
1380,0,1.0
1381,1,
1385,1,0.0
1386,1,0.0
1387,0,1.0
1388,1,0.0
1389,1,
1390,0,
1391,0,1.0
1392,1,0.0
1393,0,
1394,1,0.0
1395,1,0.0
1396,0,1.0
1397,1,
1398,1,
1399,0,1.0
1400,0,1.0
1401,0,1.0
1402,1,0.0
1406,0,1.0
1407,1,0.0
1408,0,1.0
1409,1,0.0
1410,1,0.0
1411,0,
1413,0,
1414,0,
1415,0,1.0
1416,1,0.0
1417,0,1.0
1418,0,1.0
1419,0,1.0
1420,1,0.0
1421,0,1.0
1422,1,
1423,1,
1424,0,
1425,1,
1426,0,1.0
1427,0,1.0
1428,1,
1431,0,1.0
1432,1,0.0
1433,1,0.0
1434,1,
1435,1,0.0
1437,1,0.0
1438,1,0.0
1443,1,0.0
1444,0,1.0
1445,0,1.0
1446,1,
1447,0,
1448,0,
1449,1,
1450,0,1.0
1451,0,
1452,1,
1453,0,
1456,0,1.0
1457,1,
1458,1,
1462,1,
1463,1,
1464,0,
1465,1,
1466,0,1.0
1467,1,
1468,1,0.0
1469,0,1.0
1470,1,
1471,0,
1472,1,
1473,0,
1474,0,
1475,0,1.0
1476,1,0.0
1477,0,1.0
1481,1,
1482,0,
1487,0,
1488,1,0.0
1489,0,1.0
1490,1,
1491,1,0.0
1492,1,
1493,1,
1494,1,
1495,1,
1496,1,
1497,0,1.0
1498,1,
1499,1,0.0
1500,0,
1501,1,
1502,1,
1503,1,0.0
1504,0,1.0
1505,1,
1506,0,1.0
1507,0,
1511,1,0.0
1512,0,1.0
1513,1,
1514,1,0.0
1515,0,1.0
1516,0,
1517,1,
1518,1,
1519,1,0.0
1520,1,
1521,0,1.0
1528,1,0.0
1529,1,0.0
1530,0,
1531,1,0.0
1532,1,0.0
1533,1,
1534,1,0.0
1535,1,
1536,1,0.0
1537,0,
1538,1,0.0
1539,1,0.0
1540,0,1.0
1546,0,1.0
1547,0,
1548,0,1.0
1549,1,
1550,0,
1552,0,
1553,0,
1554,0,1.0
1555,0,1.0
1556,0,1.0
1557,1,0.0
1558,0,
1559,0,
1560,0,
1561,1,0.0
1562,1,
1563,0,1.0
1564,1,
1565,1,
1566,1,
1567,1,
1568,1,0.0
1575,1,0.0
1576,0,
1577,1,0.0
1578,0,1.0
1579,1,0.0
1580,1,0.0
1581,0,
1582,0,
1583,1,0.0
1584,1,0.0
1585,1,
1586,1,
1587,0,1.0
1588,0,
1593,1,0.0
1594,0,1.0
1595,0,
1596,1,0.0
1597,1,
1598,0,1.0
1599,0,1.0
1600,1,
1601,1,
1602,1,
1603,1,
1605,0,
1608,1,
1609,0,1.0
1610,1,
1611,0,1.0
1612,1,0.0
1613,1,
1614,1,
1615,0,
1616,1,0.0
1617,0,1.0
1618,0,1.0
1619,1,0.0
1620,1,
1621,1,
1622,1,0.0
1626,1,
1627,1,
1633,1,0.0
1635,0,1.0
1636,0,
1637,1,0.0
1638,0,1.0
1639,1,0.0
1641,0,1.0
1642,0,1.0
1643,1,0.0
1644,0,1.0
1645,1,0.0
1646,0,1.0
1649,1,
1650,1,
1651,0,
1654,0,
1656,0,
1657,0,1.0
1658,0,1.0
1659,0,1.0
1660,0,1.0
1661,0,1.0
1662,0,1.0
1663,1,
1665,0,1.0
1666,0,1.0
1667,1,0.0
1668,0,
1669,1,0.0
1670,0,
1671,0,1.0
1672,0,1.0
1673,0,1.0
1674,1,0.0
1675,1,
1676,1,0.0
1677,1,0.0
1678,0,
1679,1,0.0
1680,0,
1681,0,
1682,0,1.0
1683,1,
1684,1,0.0
1685,1,0.0
1686,1,0.0
1687,1,0.0
1688,1,
1689,1,0.0
1690,1,0.0
1692,1,0.0
1693,1,0.0
1694,0,1.0
1695,1,0.0
1696,1,0.0
1697,1,0.0
1698,0,1.0
1699,1,0.0
1700,1,0.0
1701,1,0.0
1703,1,
1704,1,0.0
1705,1,
1709,0,1.0
1710,0,
1713,0,1.0
1714,0,1.0
1715,0,1.0
1717,0,
1718,0,1.0
1721,0,1.0
1722,1,0.0
1723,1,
1724,0,
1727,0,
1728,0,
1731,1,0.0
1732,0,1.0
1733,0,1.0
1734,1,0.0
1735,1,0.0
1736,1,0.0
1737,1,0.0
1739,0,1.0
1740,1,
1741,1,0.0
1742,1,0.0
1743,0,1.0
1745,0,1.0
1747,0,
1748,1,0.0
1750,0,
1754,1,
1756,1,
1757,1,
1758,1,
1759,1,
1761,0,
1763,1,
1764,0,
1765,0,1.0
1766,1,0.0
1767,1,
1769,0,
1770,1,
1771,1,
1772,1,
1773,1,0.0
1774,1,
1775,0,
1779,1,
1781,0,
1782,1,
1785,1,0.0
1786,1,
1788,1,0.0
1790,1,0.0
