ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
93600_00029_000001,Ballot 17 - Type 17,Early Voting,Judicial District 3,Judicial,District 16 - Early Voting,District 16 - Early Voting,Region III,"Armstrong, Jennifer ""Jennie""","Vazquez, Liz",skipped
93600_00029_000002,Ballot 17 - Type 17,Early Voting,Judicial District 3,Judicial,District 16 - Early Voting,District 16 - Early Voting,Region III,"Vazquez, Liz",skipped,skipped
93600_00029_000003,Ballot 17 - Type 17,Early Voting,Judicial District 3,Judicial,District 16 - Early Voting,District 16 - Early Voting,Region III,"Vazquez, Liz",skipped,skipped
93600_00029_000004,Ballot 17 - Type 17,Early Voting,Judicial District 3,Judicial,District 16 - Early Voting,District 16 - Early Voting,Region III,"Vazquez, Liz",skipped,skipped
93600_00029_000005,Ballot 17 - Type 17,Early Voting,Judicial District 3,Judicial,District 16 - Early Voting,District 16 - Early Voting,Region III,"Armstrong, Jennifer ""Jennie""","Vazquez, Liz",skipped
93600_00029_000006,Ballot 17 - Type 17,Early Voting,Judicial District 3,Judicial,District 16 - Early Voting,District 16 - Early Voting,Region III,"Armstrong, Jennifer ""Jennie""",skipped,skipped
93600_00029_000007,Ballot 17 - Type 17,Early Voting,Judicial District 3,Judicial,District 16 - Early Voting,District 16 - Early Voting,Region III,"Vazquez, Liz",skipped,skipped
93600_00029_000008,Ballot 17 - Type 17,Early Voting,Judicial District 3,Judicial,District 16 - Early Voting,District 16 - Early Voting,Region III,"Armstrong, Jennifer ""Jennie""",skipped,skipped
92607_00008_000001,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92607_00008_000002,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92607_00008_000003,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92607_00008_000004,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92607_00008_000005,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92607_00008_000006,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92607_00008_000007,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000001,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000002,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000003,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000004,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000005,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000006,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000007,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000008,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000009,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000010,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000011,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000012,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000013,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
92506_00008_000014,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,skipped,skipped,skipped
