,0,1
1,Write-In cells: 0,
2,Overvote cells: 50,
3,DON MACLEAY: 0,
4,JODY LONDON: 1,
5,0,1.0
6,1,
7,1,
8,1,
9,0,1.0
10,1,0.0
11,1,0.0
12,0,
13,0,1.0
14,1,
15,0,1.0
16,1,
17,1,
18,1,0.0
19,1,0.0
21,1,
22,1,
23,1,0.0
25,1,
26,0,1.0
27,1,0.0
29,1,0.0
30,0,
31,1,0.0
32,1,0.0
33,1,0.0
34,1,
35,0,1.0
36,1,0.0
37,1,0.0
38,1,
39,1,
40,1,0.0
41,1,
42,1,
43,1,
44,1,0.0
45,1,
47,0,1.0
48,1,0.0
49,1,
50,1,
51,0,
52,1,0.0
53,1,
54,1,0.0
55,1,
56,0,1.0
57,0,
58,0,
60,1,0.0
61,0,
62,1,0.0
63,0,
65,1,
66,1,
67,1,
68,1,
69,1,0.0
70,1,0.0
71,1,
72,1,
73,1,
74,1,
75,1,
76,1,
77,1,
78,1,
79,0,
80,1,
81,1,
82,1,0.0
83,1,0.0
84,0,1.0
85,1,
86,0,
87,1,
89,1,0.0
91,1,
92,1,
93,0,
95,0,1.0
96,1,0.0
97,1,0.0
98,1,
101,1,
104,0,
107,1,0.0
108,1,0.0
109,1,0.0
110,1,0.0
111,1,
112,1,
113,0,1.0
114,1,0.0
115,1,0.0
116,1,
117,1,
118,0,1.0
119,1,
120,1,
121,1,
122,0,
123,1,
126,1,
127,0,1.0
128,1,0.0
129,1,0.0
130,1,
131,0,1.0
132,0,1.0
133,0,
134,1,0.0
135,1,0.0
136,1,
137,1,
138,1,
139,1,0.0
140,0,
141,1,0.0
142,1,
143,0,1.0
144,1,0.0
145,1,
146,0,
148,1,0.0
150,1,
151,1,0.0
152,1,0.0
153,1,
154,1,
155,1,0.0
156,1,
157,1,
159,0,1.0
160,1,
161,0,1.0
162,1,
165,1,
166,1,
167,1,
168,1,
170,0,
171,0,
173,1,0.0
174,1,0.0
175,1,
177,1,
178,0,
179,1,
180,1,0.0
181,0,
182,0,1.0
184,0,1.0
185,1,0.0
186,1,
188,1,
189,1,0.0
190,1,
191,0,
192,1,0.0
193,1,
194,1,
195,1,
