,0,1,2,3,4
1,Write-In cells: 590,,,,
2,Overvote cells: 696,,,,
3,"BEN ""COACH"" TAPSCOTT: 0",,,,
4,BRONCHÉ TAYLOR: 1,,,,
5,CLIFFORD THOMPSON: 2,,,,
6,VICTOR JAVIER VALERIO: 3,,,,
7,KRISTINA MOLINA: 4,,,,
8,0,1.0,2.0,3.0,4.0
9,2,,,,
10,2,,,,
11,0,1.0,3.0,2.0,4.0
12,2,,,,
13,0,,,,
14,0,4.0,3.0,2.0,
15,0,1.0,4.0,2.0,3.0
16,2,,,,
17,0,,,,
18,4,1.0,3.0,2.0,0.0
19,0,2.0,3.0,1.0,4.0
20,4,2.0,0.0,1.0,3.0
23,0,2.0,1.0,4.0,3.0
24,0,4.0,3.0,2.0,
25,1,2.0,0.0,4.0,3.0
26,2,4.0,1.0,,
27,1,3.0,2.0,4.0,0.0
28,4,,,,
29,2,,,,
30,4,0.0,2.0,3.0,1.0
31,2,0.0,4.0,,
32,0,2.0,1.0,4.0,3.0
33,2,3.0,0.0,1.0,4.0
34,1,2.0,,,
35,0,,,,
36,0,4.0,3.0,2.0,1.0
37,4,,,,
38,0,,,,
39,2,1.0,4.0,3.0,0.0
41,0,2.0,3.0,1.0,4.0
42,4,1.0,2.0,,
43,0,,,,
44,0,2.0,3.0,,
45,3,1.0,0.0,,
46,0,2.0,3.0,1.0,4.0
47,3,2.0,4.0,0.0,1.0
48,0,,,,
49,2,4.0,0.0,3.0,1.0
50,0,2.0,,,
53,3,,,,
54,0,4.0,,,
55,4,2.0,1.0,3.0,0.0
56,2,1.0,0.0,4.0,3.0
57,4,3.0,0.0,1.0,2.0
60,1,0.0,,,
61,0,2.0,1.0,3.0,4.0
62,3,1.0,0.0,2.0,4.0
63,3,4.0,2.0,1.0,0.0
64,1,4.0,3.0,0.0,2.0
65,1,,,,
66,0,,,,
67,1,2.0,4.0,,
68,2,1.0,3.0,0.0,4.0
69,3,1.0,0.0,,
70,2,0.0,,,
71,0,4.0,1.0,2.0,3.0
72,0,2.0,4.0,1.0,3.0
74,4,,,,
75,1,,,,
76,1,2.0,4.0,,
77,4,,,,
78,1,2.0,4.0,,
79,1,4.0,,,
80,0,2.0,3.0,,
81,0,1.0,2.0,3.0,
82,4,0.0,,,
83,2,1.0,4.0,3.0,0.0
85,2,0.0,,,
86,2,4.0,0.0,1.0,3.0
87,2,1.0,3.0,4.0,0.0
89,3,1.0,0.0,2.0,4.0
91,0,4.0,,,
92,1,2.0,3.0,4.0,0.0
93,2,4.0,3.0,1.0,0.0
94,0,,,,
95,2,1.0,3.0,4.0,0.0
96,0,1.0,4.0,2.0,
97,0,,,,
98,0,2.0,1.0,4.0,3.0
99,1,0.0,4.0,2.0,3.0
101,4,2.0,0.0,3.0,1.0
106,1,4.0,2.0,3.0,
107,0,1.0,4.0,2.0,3.0
110,0,2.0,1.0,4.0,3.0
111,2,3.0,0.0,,
112,4,0.0,1.0,3.0,
113,4,2.0,0.0,3.0,
114,4,,,,
115,0,,,,
116,2,,,,
117,1,3.0,0.0,2.0,
118,2,,,,
119,3,,,,
121,0,2.0,,,
122,0,1.0,2.0,4.0,3.0
123,0,2.0,3.0,,
125,2,3.0,1.0,0.0,
126,4,2.0,1.0,3.0,
128,0,1.0,4.0,3.0,2.0
129,1,2.0,0.0,4.0,3.0
130,0,,,,
131,3,,,,
132,2,,,,
133,4,3.0,2.0,1.0,0.0
134,4,,,,
135,0,,,,
136,4,3.0,,,
137,0,,,,
138,0,,,,
140,0,1.0,,,
141,3,1.0,0.0,4.0,
142,2,1.0,0.0,3.0,4.0
143,3,1.0,0.0,2.0,
144,2,,,,
145,0,3.0,1.0,2.0,4.0
