,0,1,2
1,Write-In cells: 241,,
2,Overvote cells: 9,,
3,Becka Thompson: 0,,
4,Mike Shelton: 1,,
5,Eric Moran: 2,,
6,0,1.0,
7,0,1.0,
8,0,1.0,
9,0,1.0,
10,0,1.0,
11,0,1.0,
12,0,1.0,
13,0,1.0,
14,0,1.0,
15,2,1.0,0.0
16,2,1.0,0.0
17,2,1.0,0.0
18,2,1.0,0.0
19,2,1.0,0.0
20,2,1.0,0.0
21,2,1.0,0.0
22,2,1.0,0.0
23,2,1.0,0.0
24,2,1.0,0.0
25,2,1.0,0.0
26,2,1.0,0.0
27,2,1.0,0.0
28,2,1.0,0.0
186,2,,
187,0,,
188,0,,
189,0,,
190,0,,
191,0,,
192,0,,
193,0,,
194,0,,
195,0,,
196,0,,
197,0,,
198,0,,
199,0,,
200,0,,
201,0,,
202,0,,
203,0,,
204,0,,
205,0,,
206,0,,
207,0,,
208,0,,
209,0,,
210,0,,
211,0,,
212,0,,
213,0,,
214,0,,
215,0,,
216,0,,
217,0,,
218,0,,
219,0,,
220,0,,
221,0,,
222,0,,
223,0,,
224,0,,
225,0,,
226,0,,
227,0,,
228,0,,
229,0,,
230,0,,
231,0,,
232,0,,
233,0,,
234,0,,
235,0,,
236,0,,
237,0,,
238,0,,
239,0,,
240,0,,
241,0,,
242,0,,
243,0,,
244,0,,
245,0,,
246,0,,
247,0,,
248,0,,
249,0,,
250,0,,
251,0,,
252,0,,
253,0,,
254,0,,
255,0,,
256,0,,
257,0,,
258,0,,
259,0,,
260,0,,
261,0,2.0,1.0
262,0,2.0,1.0
263,0,2.0,1.0
264,0,2.0,1.0
265,0,2.0,1.0
266,0,2.0,1.0
267,0,2.0,1.0
268,0,2.0,1.0
269,0,2.0,1.0
270,0,2.0,1.0
271,0,2.0,1.0
272,0,2.0,1.0
273,0,2.0,1.0
274,0,2.0,1.0
275,0,2.0,1.0
276,0,2.0,1.0
277,0,2.0,1.0
278,0,2.0,1.0
279,0,2.0,1.0
280,0,2.0,1.0
281,0,2.0,1.0
282,0,2.0,1.0
283,0,2.0,1.0
284,0,2.0,1.0
285,0,2.0,1.0
286,0,2.0,1.0
287,0,2.0,1.0
288,0,2.0,1.0
289,0,2.0,1.0
290,0,2.0,1.0
291,0,2.0,1.0
292,0,2.0,1.0
293,0,2.0,1.0
294,0,2.0,1.0
295,0,2.0,1.0
296,0,2.0,1.0
297,0,2.0,1.0
298,0,2.0,1.0
299,0,2.0,1.0
300,0,2.0,1.0
301,0,2.0,1.0
302,0,2.0,1.0
303,0,2.0,1.0
304,0,2.0,1.0
305,0,2.0,1.0
306,0,2.0,1.0
307,0,2.0,1.0
308,0,2.0,1.0
309,0,2.0,1.0
310,0,2.0,1.0
311,0,2.0,1.0
312,0,,
313,0,,
314,1,2.0,0.0
315,1,2.0,0.0
316,1,2.0,0.0
317,1,2.0,0.0
318,1,2.0,0.0
319,1,2.0,0.0
320,1,2.0,0.0
321,1,2.0,0.0
322,1,2.0,0.0
323,1,2.0,0.0
324,1,2.0,0.0
325,1,2.0,0.0
326,1,2.0,0.0
327,1,2.0,0.0
328,1,2.0,0.0
329,1,2.0,0.0
330,1,2.0,0.0
331,1,2.0,0.0
332,1,2.0,0.0
333,1,2.0,0.0
334,1,2.0,0.0
335,1,2.0,0.0
336,1,2.0,0.0
337,1,2.0,0.0
338,1,2.0,0.0
339,1,2.0,0.0
340,1,2.0,0.0
341,1,2.0,0.0
342,1,2.0,0.0
343,1,2.0,0.0
344,1,2.0,0.0
345,1,2.0,0.0
346,1,2.0,0.0
347,1,2.0,0.0
348,1,2.0,0.0
349,1,2.0,0.0
350,1,2.0,0.0
351,1,2.0,0.0
352,1,2.0,0.0
353,1,2.0,0.0
354,1,2.0,0.0
355,1,2.0,0.0
356,0,1.0,2.0
357,0,1.0,2.0
358,0,1.0,2.0
359,0,1.0,2.0
360,0,1.0,2.0
361,0,1.0,2.0
362,0,1.0,2.0
363,0,1.0,2.0
364,0,1.0,2.0
365,0,1.0,2.0
366,0,1.0,2.0
367,0,1.0,2.0
368,0,1.0,2.0
369,0,1.0,2.0
370,0,1.0,2.0
371,0,1.0,2.0
372,0,1.0,2.0
373,0,1.0,2.0
374,0,1.0,2.0
375,0,1.0,2.0
376,0,1.0,2.0
377,0,1.0,2.0
378,0,1.0,2.0
379,0,1.0,2.0
380,0,1.0,2.0
381,0,1.0,2.0
382,2,,
383,2,,
384,2,,
385,2,,
386,2,,
387,2,,
388,2,,
389,2,,
390,2,,
391,2,,
392,2,,
393,2,,
394,2,,
395,2,,
396,2,,
397,2,,
398,2,,
399,2,,
400,2,,
401,2,,
402,2,,
403,2,,
404,2,,
405,2,,
406,2,,
407,2,,
408,2,,
409,2,,
410,2,,
411,2,,
412,2,,
413,2,,
414,2,,
415,2,,
416,2,,
417,2,,
418,2,,
419,2,,
420,2,0.0,
421,2,0.0,
422,2,0.0,
423,2,0.0,
424,2,0.0,
425,2,0.0,
426,2,0.0,
427,2,0.0,
428,2,0.0,1.0
429,2,0.0,1.0
430,2,0.0,1.0
431,2,0.0,1.0
432,2,0.0,1.0
433,2,0.0,1.0
434,2,0.0,1.0
435,2,0.0,1.0
436,2,0.0,1.0
437,2,0.0,1.0
438,2,0.0,1.0
439,2,0.0,1.0
440,1,,
441,1,,
442,1,,
443,1,,
444,1,,
445,1,0.0,2.0
446,1,0.0,2.0
447,1,0.0,2.0
448,1,0.0,2.0
449,1,0.0,2.0
450,1,0.0,2.0
451,1,0.0,2.0
452,1,0.0,2.0
453,1,0.0,2.0
454,1,0.0,2.0
455,1,0.0,2.0
456,1,0.0,2.0
457,1,0.0,2.0
458,1,0.0,2.0
459,1,0.0,2.0
460,1,0.0,2.0
461,1,0.0,2.0
462,1,0.0,2.0
463,1,0.0,2.0
464,1,0.0,2.0
465,1,0.0,2.0
466,1,0.0,2.0
467,1,0.0,2.0
468,1,0.0,2.0
469,1,0.0,2.0
470,1,0.0,2.0
471,1,0.0,2.0
472,2,1.0,
473,2,1.0,
474,2,1.0,
475,2,1.0,
476,2,1.0,
477,2,1.0,
478,2,1.0,
479,2,1.0,
480,2,1.0,
481,2,1.0,
482,2,1.0,
483,2,1.0,
484,2,1.0,
485,2,1.0,
486,2,1.0,
487,2,1.0,
488,2,1.0,
489,2,1.0,
490,2,1.0,
491,2,1.0,
492,2,1.0,
493,2,1.0,
494,1,,
495,1,,
496,1,,
497,1,,
498,1,,
499,1,,
500,1,,
501,1,,
502,1,,
503,1,,
504,1,,
505,1,,
506,1,,
507,1,,
508,1,,
509,1,,
510,1,,
511,1,,
512,1,,
513,1,,
514,1,,
515,1,,
516,1,,
517,1,,
518,1,,
519,1,,
520,1,,
521,1,,
522,1,,
523,1,,
524,1,,
525,1,,
526,1,,
527,1,,
528,1,,
529,1,,
530,1,,
531,1,,
532,1,,
533,1,,
534,1,,
535,1,,
536,1,,
537,1,,
538,1,,
539,1,,
540,1,,
541,1,,
542,1,,
543,1,,
544,1,,
545,1,,
546,1,,
547,1,,
548,1,,
549,1,,
550,1,,
551,1,,
552,1,,
553,1,,
554,1,,
555,1,,
556,1,,
557,1,,
558,1,,
559,1,,
560,1,,
561,1,,
562,1,,
563,1,,
564,1,,
565,1,,
566,1,,
567,1,,
568,1,,
569,1,,
570,1,,
571,1,,
572,1,,
783,2,1.0,
784,2,1.0,
785,2,1.0,
786,2,1.0,
787,2,1.0,
788,2,1.0,
789,2,1.0,
790,2,1.0,
791,2,1.0,
792,2,1.0,
793,2,1.0,
794,2,1.0,
795,2,1.0,
796,2,1.0,
797,2,1.0,
798,2,1.0,
799,2,1.0,
800,2,1.0,
801,2,1.0,
802,2,1.0,
803,0,,
804,0,,
805,0,,
806,0,,
807,0,,
808,0,,
809,0,,
810,0,,
811,0,,
812,0,,
813,0,,
814,0,,
815,0,,
816,0,,
817,0,,
818,0,,
819,0,,
820,0,,
821,0,,
822,0,,
823,0,,
824,0,,
825,0,,
826,0,,
827,0,,
828,0,,
829,0,,
830,0,,
831,0,,
832,0,,
833,0,,
834,0,,
835,0,,
836,0,,
837,0,,
838,0,,
839,0,,
840,0,,
841,0,,
842,0,,
843,0,,
844,0,,
845,0,,
846,0,,
847,0,,
848,0,,
849,0,,
850,0,,
851,0,,
852,0,,
853,0,,
854,0,,
855,0,,
856,0,,
857,0,,
858,0,,
859,0,,
860,0,,
861,0,,
862,0,,
863,0,,
864,0,,
865,0,,
866,0,,
867,0,,
868,0,,
869,0,,
870,0,,
871,0,,
872,2,0.0,1.0
873,2,0.0,1.0
874,2,0.0,1.0
875,2,0.0,1.0
876,2,0.0,1.0
877,2,0.0,1.0
878,2,0.0,1.0
879,2,0.0,1.0
880,2,0.0,1.0
881,2,0.0,1.0
882,1,0.0,
883,1,0.0,
884,1,0.0,
885,1,0.0,
886,1,0.0,
887,1,0.0,
888,1,0.0,
889,1,0.0,
890,1,0.0,
891,1,0.0,
892,1,0.0,
893,0,1.0,
894,0,1.0,
895,0,1.0,
896,0,1.0,
897,0,1.0,
898,0,1.0,
899,0,1.0,
900,0,1.0,
901,0,1.0,
902,0,1.0,
903,1,0.0,2.0
904,1,0.0,2.0
905,1,0.0,2.0
906,1,0.0,2.0
907,1,0.0,2.0
908,1,0.0,2.0
909,1,0.0,2.0
910,1,0.0,2.0
911,1,0.0,2.0
912,1,0.0,2.0
913,1,0.0,2.0
914,1,0.0,2.0
915,1,0.0,2.0
916,1,0.0,2.0
917,1,0.0,2.0
918,1,0.0,2.0
919,1,0.0,2.0
920,1,0.0,2.0
921,1,0.0,2.0
922,1,0.0,2.0
923,1,0.0,2.0
924,1,0.0,2.0
925,1,0.0,2.0
926,1,0.0,2.0
927,1,0.0,2.0
928,1,0.0,2.0
929,1,0.0,2.0
930,1,0.0,2.0
931,1,0.0,2.0
932,1,0.0,2.0
933,1,0.0,2.0
934,1,0.0,2.0
935,1,0.0,2.0
936,1,0.0,2.0
937,1,0.0,2.0
938,1,0.0,2.0
939,0,2.0,1.0
940,0,2.0,1.0
941,0,2.0,1.0
942,0,2.0,1.0
943,0,2.0,1.0
944,0,2.0,1.0
945,0,2.0,1.0
946,0,2.0,1.0
947,0,2.0,1.0
948,0,2.0,1.0
949,0,2.0,1.0
950,0,2.0,1.0
951,0,2.0,1.0
952,0,2.0,1.0
953,0,2.0,1.0
954,0,2.0,1.0
955,0,2.0,1.0
956,0,2.0,1.0
957,0,2.0,1.0
958,0,2.0,1.0
959,0,2.0,1.0
960,0,2.0,1.0
961,1,,
962,1,,
963,1,,
964,1,,
965,1,,
966,1,,
967,1,,
968,1,,
969,1,,
970,1,,
971,1,,
972,1,,
973,1,,
974,1,,
975,1,,
976,1,,
977,1,,
978,1,,
979,1,,
980,1,,
981,1,,
982,1,,
983,1,,
984,1,,
985,1,,
986,1,,
987,1,,
988,1,,
989,1,,
990,1,,
991,1,,
992,1,,
993,1,,
994,1,,
995,1,,
996,1,,
997,1,,
998,1,,
999,1,,
1000,1,,
1001,1,,
1002,1,,
1003,1,,
1004,1,,
1005,1,,
1006,1,,
1007,1,,
1008,1,,
1009,1,,
1010,1,,
1011,1,,
1012,1,,
1013,1,,
1014,1,,
1015,1,,
1016,1,,
1017,1,,
1018,1,,
1019,1,,
1020,1,,
1021,1,,
1022,1,,
1023,1,,
1024,1,,
1025,1,,
1026,1,,
1027,1,,
1028,1,,
1029,1,,
1030,1,,
1031,1,,
1032,1,,
1033,1,,
1034,0,1.0,2.0
1035,0,1.0,2.0
1036,0,1.0,2.0
1037,0,1.0,2.0
1038,0,1.0,2.0
1039,0,1.0,2.0
1040,0,1.0,2.0
1041,0,1.0,2.0
1042,0,1.0,2.0
1043,0,1.0,2.0
1044,0,1.0,2.0
1045,0,1.0,2.0
1046,0,1.0,2.0
1047,0,1.0,2.0
1048,0,1.0,2.0
1049,0,1.0,2.0
1050,0,1.0,2.0
1051,0,1.0,2.0
1052,0,1.0,2.0
1053,0,1.0,2.0
1054,0,1.0,2.0
1055,0,1.0,2.0
1056,0,1.0,2.0
1057,0,1.0,2.0
1058,0,1.0,2.0
1059,0,1.0,2.0
1060,0,1.0,2.0
1061,0,1.0,2.0
1062,0,1.0,2.0
1063,0,1.0,2.0
1064,0,1.0,2.0
1065,0,1.0,2.0
1066,0,1.0,2.0
1067,0,1.0,2.0
1068,0,1.0,2.0
1069,0,1.0,2.0
1070,0,1.0,2.0
1071,0,1.0,2.0
1072,0,1.0,2.0
1073,0,1.0,2.0
1074,0,1.0,2.0
1075,0,1.0,2.0
1076,0,1.0,2.0
1077,0,1.0,2.0
1078,0,1.0,2.0
1079,0,1.0,2.0
1080,0,1.0,2.0
1081,2,1.0,0.0
1082,2,1.0,0.0
1083,2,1.0,0.0
1084,2,1.0,0.0
1085,2,1.0,0.0
1086,2,1.0,0.0
1087,2,1.0,0.0
1088,2,1.0,0.0
1089,2,1.0,0.0
1090,2,1.0,0.0
1091,2,,
1092,2,,
1093,2,,
1094,2,,
1095,2,,
1096,2,,
1097,2,,
1098,2,,
1099,2,,
1100,2,,
1101,2,,
1102,2,,
1103,2,,
1104,2,,
1105,2,,
1106,2,,
1107,2,,
1108,2,,
1109,2,,
1110,2,,
1111,2,,
1112,2,,
1113,2,,
1114,2,,
1115,2,,
1116,2,,
1117,2,,
1118,2,,
1119,2,,
1120,2,,
1121,2,,
1122,2,,
1123,2,,
1124,2,,
1125,2,,
1126,2,,
1127,2,,
1128,2,,
1129,2,,
1130,2,,
1131,1,2.0,0.0
1132,1,2.0,0.0
1133,1,2.0,0.0
1134,1,2.0,0.0
1135,1,2.0,0.0
1136,1,2.0,0.0
1137,1,2.0,0.0
1138,1,2.0,0.0
1139,1,2.0,0.0
1140,1,2.0,0.0
1141,1,2.0,0.0
1142,1,2.0,0.0
1143,1,2.0,0.0
1144,1,2.0,0.0
1145,1,2.0,0.0
1146,1,2.0,0.0
1147,1,2.0,
1148,1,2.0,
1149,1,2.0,
1150,1,2.0,
1151,1,2.0,
1152,1,2.0,
1153,1,2.0,
1154,1,2.0,
1155,1,2.0,
1156,1,2.0,
1462,2,1.0,
1463,2,1.0,
1464,2,1.0,
1465,2,1.0,
1466,2,1.0,
1467,2,1.0,
1468,2,1.0,
1469,2,1.0,
1470,2,1.0,
1471,2,1.0,
1472,2,1.0,
1473,2,1.0,
1474,2,1.0,
1475,2,1.0,
1476,2,,
1477,2,,
1478,2,,
1479,2,,
1480,2,,
1481,2,,
1482,2,,
1483,2,,
1484,2,,
1485,2,,
1486,2,,
1487,2,,
1488,2,,
1489,2,,
1490,2,,
1491,2,,
1492,2,,
1493,2,,
1494,2,,
1495,2,,
1496,2,,
1497,2,,
1498,2,,
1499,2,,
1500,2,,
1501,2,,
1502,2,,
1503,2,,
1504,2,,
1505,2,,
1506,1,2.0,0.0
1507,1,2.0,0.0
1508,1,2.0,0.0
1509,1,2.0,0.0
1510,1,2.0,0.0
1511,1,2.0,0.0
1512,1,2.0,0.0
1513,1,2.0,0.0
1514,1,2.0,0.0
1515,1,2.0,0.0
1516,1,2.0,0.0
1517,1,2.0,0.0
1518,1,2.0,0.0
1519,1,2.0,0.0
1520,1,2.0,0.0
1521,1,2.0,0.0
1522,1,2.0,0.0
1523,1,2.0,0.0
1524,1,2.0,0.0
1525,1,2.0,0.0
1526,1,2.0,0.0
1527,1,2.0,0.0
1528,1,2.0,0.0
1529,1,2.0,0.0
1530,1,2.0,0.0
1531,1,2.0,0.0
1532,2,0.0,
1533,2,0.0,
1534,2,0.0,
1535,2,0.0,1.0
1536,2,0.0,1.0
1537,2,0.0,1.0
1538,2,0.0,1.0
1539,2,0.0,1.0
1540,2,0.0,1.0
1541,2,0.0,1.0
1542,2,0.0,1.0
1543,2,0.0,1.0
1544,2,0.0,1.0
1545,2,0.0,1.0
1546,2,0.0,1.0
1547,2,0.0,1.0
1548,2,0.0,1.0
1549,2,0.0,1.0
1550,2,0.0,1.0
1551,2,0.0,1.0
1552,2,0.0,1.0
1553,2,0.0,1.0
1554,2,0.0,1.0
1555,2,0.0,1.0
1556,2,0.0,1.0
1557,2,0.0,1.0
