,0,1
1,Write-In cells: 114,
2,Overvote cells: 1,
3,"McDonald, Jay: 0",
4,"Schrage, Calvin R.: 1",
5,0,1.0
6,0,
7,0,
8,1,0.0
9,0,1.0
108,0,
110,0,
111,1,
112,1,0.0
113,0,
114,1,
115,0,
116,1,
117,1,
118,0,
119,1,
120,0,1.0
121,1,
122,0,1.0
123,1,0.0
124,0,
125,1,
126,1,
127,0,
128,1,
129,0,
130,0,1.0
131,1,0.0
132,1,
133,0,
134,0,
135,1,
136,1,
137,0,1.0
138,1,
139,1,0.0
140,1,0.0
141,1,
142,0,
143,1,0.0
144,0,
145,1,
146,1,0.0
147,1,
148,1,
149,0,
150,1,
151,1,0.0
152,1,
153,1,0.0
154,1,
155,1,
156,1,0.0
157,0,1.0
158,1,
159,1,0.0
160,1,
161,0,1.0
162,0,1.0
163,0,
164,0,
165,0,
166,1,0.0
167,1,
168,1,
169,1,0.0
170,0,
171,0,
172,0,
174,0,
175,1,
176,0,
177,1,0.0
178,1,
180,0,
181,0,
182,1,
183,0,1.0
184,1,
185,1,
186,0,
187,1,
188,1,
189,0,
190,1,
191,1,
192,1,
193,1,
194,1,
195,1,
196,0,1.0
197,0,
198,0,1.0
199,0,1.0
200,1,
201,1,
202,1,
203,0,
204,0,
205,1,0.0
206,0,
207,1,
208,1,
209,1,
210,1,0.0
211,1,
212,1,
213,1,
214,1,
215,0,
216,1,0.0
217,1,
218,1,
219,0,
220,1,
221,1,
222,1,0.0
224,1,
225,1,
226,0,
227,0,
228,0,
229,1,0.0
230,1,0.0
231,0,
232,1,
233,1,0.0
234,1,0.0
235,1,0.0
236,1,
237,1,
238,1,
239,0,
240,0,
241,1,
242,1,
243,1,
244,1,
245,1,
246,1,0.0
247,1,
248,1,
249,0,
250,0,
251,0,
252,1,
253,1,
254,1,
255,1,
256,1,
257,0,1.0
258,1,
259,0,1.0
261,1,
262,1,0.0
263,0,
264,0,
265,1,
266,0,1.0
267,1,
268,0,
269,0,
270,1,0.0
271,1,
272,0,
273,0,
274,1,
275,1,
276,1,
277,1,
278,1,
279,0,1.0
280,1,
281,1,
282,0,
283,1,
284,0,1.0
285,1,
286,1,
287,0,
288,1,
289,0,
290,1,
291,0,
292,0,
293,1,
294,0,
295,0,
296,1,
297,1,0.0
298,1,
299,1,
302,0,
303,1,
304,1,
305,1,
306,1,0.0
307,0,
308,1,
309,1,
310,1,
311,1,
312,1,
313,0,1.0
314,1,
315,0,
316,1,0.0
317,1,
318,1,
319,1,
320,0,
321,1,
322,1,0.0
324,1,
325,1,0.0
326,0,1.0
327,0,
328,0,1.0
329,1,
330,1,
331,0,
332,0,
333,1,
334,1,
335,1,
336,1,
337,1,
338,0,
339,1,
340,0,
341,1,0.0
342,1,
343,1,
344,1,
345,1,0.0
346,1,
347,1,
348,1,
349,1,
