,0,1
1,Write-In cells: 85,
2,Overvote cells: 5,
3,"Wright, Stanley A.: 0",
4,"Eischeid, Ted J.: 1",
5,0,
6,1,0.0
19,1,
26,1,
78,1,0.0
79,1,
80,0,
81,0,1.0
82,1,
84,0,1.0
85,0,
86,0,
87,0,
88,1,
89,0,1.0
90,0,1.0
91,0,1.0
92,0,
93,0,1.0
94,1,0.0
95,0,
96,1,0.0
97,1,
98,1,
99,1,0.0
100,0,
101,0,1.0
102,1,0.0
103,0,
104,0,1.0
105,0,
106,0,
107,0,
108,1,
109,0,
110,0,
111,0,
112,1,0.0
114,1,0.0
115,0,
116,0,1.0
117,0,
118,0,
119,0,
120,0,1.0
121,0,1.0
122,1,0.0
123,1,
124,1,
125,0,1.0
126,0,
127,1,
128,0,1.0
129,0,
130,1,
131,1,
132,0,
133,0,
134,0,
135,0,1.0
136,0,1.0
137,1,
138,1,
139,1,
140,0,
141,0,
142,0,1.0
143,1,
144,1,
145,1,0.0
146,1,
147,1,
148,1,
149,1,
150,1,
151,1,
152,1,
153,1,
154,1,
155,1,
156,0,1.0
157,0,1.0
158,0,1.0
159,1,
160,1,
161,1,
162,1,0.0
163,0,
164,1,0.0
165,1,
166,0,
167,1,
168,1,
169,1,
170,0,1.0
171,0,
172,1,
173,0,
174,0,
175,0,
176,1,
177,1,
178,0,1.0
179,0,
181,1,
182,1,0.0
183,1,
184,0,
185,0,
186,0,1.0
187,0,
188,0,
189,1,0.0
190,1,0.0
191,0,
192,1,
193,0,
194,1,
195,1,
196,1,
197,1,
198,1,
199,0,
200,1,0.0
201,1,
202,0,
203,0,
204,1,0.0
205,1,
206,1,
207,1,
208,0,
209,1,
210,0,1.0
211,1,
212,1,
213,0,
214,1,
215,1,
216,1,
217,1,
218,0,1.0
219,0,
220,0,
221,0,
222,1,
223,1,
224,1,
225,1,0.0
226,0,
227,1,
228,0,
229,0,
230,0,
231,0,
232,1,
233,1,
234,1,0.0
235,0,
236,1,0.0
237,0,
238,1,
239,1,
240,1,
241,1,
242,1,
243,1,
244,1,
245,1,
246,0,
247,0,
248,0,
249,0,
250,1,
251,0,1.0
252,0,
253,1,
254,1,
255,1,
256,0,1.0
257,1,
258,1,
259,0,
260,0,
261,0,
262,1,
263,0,
264,1,0.0
265,1,0.0
266,1,0.0
267,0,
268,1,
269,1,
270,0,
271,0,
272,1,
273,1,0.0
274,1,
275,1,0.0
276,0,
277,1,
278,1,
279,1,0.0
280,1,
281,1,
282,0,
283,1,
284,1,
285,0,
286,0,
287,1,
288,1,
289,0,
290,1,0.0
291,0,1.0
292,0,
293,1,
294,1,
295,0,
296,0,
297,0,
298,1,
299,1,
300,1,
301,0,
302,1,0.0
303,1,
304,0,1.0
305,1,
306,0,
307,1,
308,0,1.0
309,0,
310,1,
311,1,
312,0,
313,0,
314,0,
315,0,1.0
316,0,
317,1,
318,0,
319,1,
320,0,
321,1,0.0
322,1,
323,0,
324,1,
325,1,
326,0,
327,1,
328,0,
329,1,
330,0,
331,0,
332,0,
333,0,
334,1,
335,0,
336,1,
338,0,
339,0,
340,0,
341,0,
342,1,
343,1,
344,1,0.0
345,0,1.0
346,0,
347,0,
348,1,
349,0,1.0
350,0,
351,0,
352,0,
353,1,
354,1,
356,0,
357,0,
358,0,
359,0,1.0
360,0,
361,1,
362,1,
363,1,
364,1,
365,1,
366,1,
367,1,0.0
368,1,
369,0,
370,0,
371,1,
372,1,0.0
373,0,
374,0,
375,1,
376,0,
377,1,
379,0,
380,1,
381,0,
382,0,
383,1,0.0
384,1,
385,0,
386,1,
387,1,
388,0,
389,1,0.0
390,1,0.0
391,0,
392,1,
393,1,
394,0,1.0
395,0,
396,1,
397,1,0.0
398,1,
399,1,
400,1,
401,1,
402,1,
403,1,
404,1,
405,0,
406,0,
407,0,
408,1,
409,1,
410,0,1.0
411,1,0.0
412,0,
413,0,1.0
414,0,
415,1,
416,1,
417,1,
