,0,1
1,Write-In cells: 83,
2,Overvote cells: 3,
3,"Ortiz, Daniel H. ""Dan"": 0",
4,"Bynum, Jeremy T.: 1",
5,0,
6,0,
7,0,1.0
8,0,
9,0,1.0
10,0,1.0
11,0,
12,1,0.0
13,1,0.0
14,0,1.0
15,0,1.0
16,0,
17,0,
18,0,
19,1,0.0
20,0,
21,0,
22,1,
23,1,
24,0,
25,0,1.0
26,0,
27,0,
28,0,
29,0,
30,0,1.0
31,1,
32,1,
33,1,
34,0,
35,0,
36,1,0.0
37,1,
38,0,
39,1,
40,1,
41,0,
42,1,
43,0,
44,1,
45,0,
46,0,1.0
47,0,1.0
48,0,1.0
49,0,
50,0,
51,1,0.0
52,1,
53,1,
54,0,1.0
55,0,
56,0,
57,0,
58,0,
59,1,
60,0,
61,0,
62,0,
63,1,
64,0,1.0
65,0,
66,1,
67,1,
68,0,
69,1,
70,1,
71,0,1.0
72,0,1.0
73,1,
75,0,
76,1,
77,0,
78,0,
79,1,0.0
80,0,
81,1,
82,1,
83,1,
84,0,
85,1,
86,0,
87,0,
88,1,
89,1,0.0
90,0,
91,0,
92,1,
93,1,
94,1,
95,1,0.0
96,1,
97,0,
98,0,1.0
99,0,
100,0,1.0
101,0,
102,1,
103,1,
104,1,
105,0,
106,0,1.0
107,0,
108,0,
109,0,1.0
110,0,
112,0,1.0
113,1,0.0
114,0,
115,1,
116,0,1.0
117,0,
118,0,
119,1,
120,0,
121,0,
122,1,
123,1,
124,0,1.0
125,1,
126,1,
127,1,
129,1,
130,0,1.0
131,1,
132,0,
133,0,
134,0,
135,1,0.0
136,1,
137,1,0.0
138,1,
139,1,
140,1,0.0
141,0,
142,1,
143,0,
144,1,
145,0,
146,1,
147,1,
148,0,
149,1,
150,1,
151,1,
152,1,
153,1,
154,0,
155,1,
156,0,
157,0,
158,0,1.0
159,0,
160,0,
161,0,1.0
162,0,1.0
163,1,
164,1,
165,1,0.0
166,1,
167,1,
168,0,
169,0,1.0
170,1,0.0
171,0,
172,1,
173,0,
174,1,
175,1,
176,0,
177,1,
178,1,
179,0,
180,1,0.0
181,0,
182,1,
183,1,
184,0,
185,1,
186,1,
187,1,
188,1,
189,1,0.0
190,1,0.0
191,1,
192,1,
193,0,1.0
194,0,
195,1,
196,0,
197,1,0.0
198,1,
199,1,0.0
200,0,1.0
201,1,
202,0,
203,0,
204,1,
205,1,
206,1,
207,0,
208,1,
209,1,
210,1,
211,1,
212,0,
213,1,
214,0,
215,1,
216,1,
217,1,
218,1,
219,1,
220,0,1.0
221,0,1.0
222,1,
223,1,
224,1,
225,0,1.0
226,1,
227,0,
228,0,
229,0,
230,0,
231,0,
232,1,
233,1,
234,1,
235,0,
236,0,1.0
237,1,0.0
238,1,0.0
239,1,
240,1,
241,0,
242,0,
243,1,
244,1,
245,1,
246,0,1.0
247,1,0.0
248,0,
249,1,
250,1,
251,0,
252,0,
253,0,1.0
254,1,
255,1,
256,1,
257,1,
258,0,
259,1,0.0
260,1,
261,0,
262,1,
263,1,
264,1,
265,1,0.0
266,1,
267,1,0.0
268,1,
269,1,
270,0,
271,1,0.0
272,1,
273,1,
275,1,
276,1,
277,0,
278,0,
279,1,
280,1,
281,0,1.0
282,1,
283,1,
284,0,1.0
285,0,1.0
286,0,
287,1,
288,1,
289,1,
290,0,
291,1,
292,0,
293,1,
294,1,
295,0,
296,0,
297,0,
298,0,
299,0,
300,0,
301,0,
302,1,
303,0,
304,0,1.0
305,1,0.0
306,1,
307,0,
308,0,
309,1,
310,1,0.0
311,0,
312,1,
313,0,
314,1,
315,1,
316,0,
317,1,0.0
