,0,1
1,Write-In cells: 138,
2,Overvote cells: 4,
3,"Josephson, Andy: 0",
4,"Henslee, Katherine J. ""Kathy"": 1",
5,0,
6,0,1.0
7,0,
8,1,
9,1,
10,1,
11,0,
107,0,
109,1,
110,0,
111,1,
112,1,
113,1,
114,1,
115,1,0.0
116,1,
117,1,
119,0,
120,0,
121,1,
122,1,0.0
123,0,
124,1,
125,1,
126,1,
127,1,
128,0,1.0
129,1,0.0
130,1,0.0
131,0,
132,1,
133,0,
134,1,0.0
135,0,
136,0,1.0
137,1,
138,1,
139,0,1.0
140,0,
142,0,
143,1,0.0
144,1,0.0
145,1,
146,0,
147,1,
148,1,
149,1,
150,1,
151,0,
152,1,
153,0,1.0
154,0,
155,0,
156,0,
157,1,
158,0,
159,0,
160,1,0.0
161,0,
162,0,1.0
163,0,
164,0,
165,0,1.0
166,0,
167,0,
168,0,
169,0,
170,0,
171,0,
172,0,
173,1,0.0
174,0,
175,0,
176,0,
177,0,
178,0,
179,1,
180,0,
181,0,
182,0,
183,0,
184,0,
185,0,
186,0,
187,0,1.0
188,0,
189,1,
190,1,0.0
191,1,
192,0,1.0
193,1,
194,1,
195,1,
196,1,0.0
197,0,
198,1,0.0
199,1,
200,1,
201,0,1.0
202,0,
203,1,0.0
204,0,1.0
205,1,
206,0,1.0
207,1,
208,1,
209,0,1.0
210,0,1.0
211,0,
212,1,
213,0,1.0
214,1,
215,0,
216,0,
217,0,
218,0,1.0
219,0,1.0
220,1,0.0
221,0,
222,1,
223,0,
224,1,
225,0,1.0
226,0,
227,0,1.0
228,0,
229,1,
230,0,
231,0,1.0
232,1,
233,0,
235,0,
236,0,1.0
237,0,
238,0,1.0
239,0,1.0
240,0,
241,0,
242,1,
243,0,
244,1,
245,0,
246,1,0.0
247,0,1.0
248,0,1.0
249,0,1.0
250,0,
251,0,
252,1,
253,0,
255,0,
256,0,
257,0,
258,0,
259,0,
260,1,
261,0,
262,0,
264,0,
265,0,
266,0,
267,1,0.0
268,0,
269,1,
270,0,
271,0,
272,0,1.0
273,0,1.0
274,0,
275,1,
276,0,
