0,1,2,3,4,5,6,7,8,9
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
1,5,2,8,9,6,0,7,4,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
3,8,0,9,7,5,4,1,6,2
4,9,6,7,0,1,3,2,5,8
3,8,0,9,7,5,4,1,6,2
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
3,8,0,9,7,5,4,1,6,2
3,8,0,9,7,5,4,1,6,2
4,9,6,7,0,1,3,2,5,8
5,2,9,6,7,4,0,3,1,8
4,5,6,1,0,9,8,2,7,3
3,8,0,9,7,5,4,1,6,2
4,5,6,1,0,9,8,2,7,3
3,8,0,9,7,5,4,1,6,2
5,2,9,6,7,4,0,3,1,8
5,2,9,6,7,4,0,3,1,8
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
2,7,0,5,6,3,1,9,8,4
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
4,9,6,7,0,1,3,2,5,8
4,5,6,1,0,9,8,2,7,3
3,8,0,9,7,5,4,1,6,2
3,8,0,9,7,5,4,1,6,2
4,5,6,1,0,9,8,2,7,3
3,8,0,9,7,5,4,1,6,2
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
6,4,1,7,0,2,8,9,3,5
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
2,0,3,6,5,4,9,8,7,1
4,5,6,1,0,9,8,2,7,3
3,8,0,9,7,5,4,1,6,2
4,9,6,7,0,1,3,2,5,8
4,9,6,7,0,1,3,2,5,8
4,9,6,7,0,1,3,2,5,8
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
4,9,6,7,0,1,3,2,5,8
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
3,8,0,9,7,5,4,1,6,2
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
3,8,0,9,7,5,4,1,6,2
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
1,7,9,2,5,4,8,3,6,0
4,9,6,7,0,1,3,2,5,8
4,9,6,7,0,1,3,2,5,8
2,0,3,6,5,4,9,8,7,1
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
6,7,3,4,8,0,5,9,1,2
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
4,5,6,1,0,9,8,2,7,3
7,1,2,5,6,9,4,0,3,8
4,5,6,1,0,9,8,2,7,3
5,2,9,6,7,4,0,3,1,8
3,8,0,9,7,5,4,1,6,2
5,2,9,6,7,4,0,3,1,8
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
4,5,6,1,0,9,8,2,7,3
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
7,1,2,5,6,9,4,0,3,8
4,9,6,7,0,1,3,2,5,8
4,5,6,1,0,9,8,2,7,3
4,9,6,7,0,1,3,2,5,8
4,9,6,7,0,1,3,2,5,8
3,8,0,9,7,5,4,1,6,2
3,8,0,9,7,5,4,1,6,2
