0,1,2,3,4,5,6,7,8,9
1,4,9,0,5,6,7,3,8,2
8,3,5,1,7,2,6,9,4,0
2,7,6,0,3,4,1,5,9,8
1,8,9,7,4,2,5,6,0,3
2,7,6,0,3,4,1,5,9,8
8,5,0,3,7,9,2,6,1,4
8,2,5,4,7,3,6,0,1,9
1,4,9,0,5,6,7,3,8,2
1,4,9,0,5,6,7,3,8,2
8,3,5,1,7,2,6,9,4,0
8,3,5,1,7,2,6,9,4,0
8,3,5,1,7,2,6,9,4,0
8,2,5,4,7,3,6,0,1,9
9,6,5,4,2,7,1,8,0,3
9,6,5,4,2,7,1,8,0,3
9,6,5,4,2,7,1,8,0,3
2,7,6,0,3,4,1,5,9,8
8,3,5,1,7,2,6,9,4,0
9,6,5,4,2,7,1,8,0,3
8,3,5,1,7,2,6,9,4,0
8,3,5,1,7,2,6,9,4,0
1,8,0,3,9,4,7,2,6,5
8,3,5,1,7,2,6,9,4,0
9,6,5,4,2,7,1,8,0,3
5,3,0,4,8,7,2,9,6,1
8,3,5,1,7,2,6,9,4,0
8,2,5,4,7,3,6,0,1,9
8,2,5,4,7,3,6,0,1,9
9,6,5,4,2,7,1,8,0,3
8,5,0,3,7,9,2,6,1,4
8,3,5,1,7,2,6,9,4,0
8,3,5,1,7,2,6,9,4,0
8,2,5,4,7,3,6,0,1,9
1,8,9,7,4,2,5,6,0,3
8,3,5,1,7,2,6,9,4,0
9,6,5,4,2,7,1,8,0,3
8,5,0,3,7,9,2,6,1,4
8,2,5,4,7,3,6,0,1,9
1,4,9,0,5,6,7,3,8,2
8,3,5,1,7,2,6,9,4,0
8,3,5,1,7,2,6,9,4,0
8,2,5,4,7,3,6,0,1,9
1,8,9,7,4,2,5,6,0,3
8,2,5,4,7,3,6,0,1,9
8,2,5,4,7,3,6,0,1,9
1,8,9,7,4,2,5,6,0,3
8,3,5,1,7,2,6,9,4,0
1,8,9,7,4,2,5,6,0,3
8,3,5,1,7,2,6,9,4,0
1,8,9,7,4,2,5,6,0,3
8,3,5,1,7,2,6,9,4,0
8,2,5,4,7,3,6,0,1,9
1,4,9,0,5,6,7,3,8,2
9,6,5,4,2,7,1,8,0,3
9,6,5,4,2,7,1,8,0,3
9,6,5,4,2,7,1,8,0,3
8,2,5,4,7,3,6,0,1,9
8,3,5,1,7,2,6,9,4,0
9,6,5,4,2,7,1,8,0,3
8,2,5,4,7,3,6,0,1,9
8,5,0,3,7,9,2,6,1,4
8,2,5,4,7,3,6,0,1,9
9,6,5,4,2,7,1,8,0,3
8,3,5,1,7,2,6,9,4,0
8,2,5,4,7,3,6,0,1,9
8,2,5,4,7,3,6,0,1,9
8,3,5,1,7,2,6,9,4,0
8,2,5,4,7,3,6,0,1,9
9,6,5,4,2,7,1,8,0,3
1,8,9,7,4,2,5,6,0,3
1,4,9,0,5,6,7,3,8,2
1,8,9,7,4,2,5,6,0,3
1,8,0,3,9,4,7,2,6,5
9,6,5,4,2,7,1,8,0,3
8,5,0,3,7,9,2,6,1,4
8,2,5,4,7,3,6,0,1,9
8,2,5,4,7,3,6,0,1,9
8,3,5,1,7,2,6,9,4,0
1,8,9,7,4,2,5,6,0,3
8,3,5,1,7,2,6,9,4,0
1,8,9,7,4,2,5,6,0,3
9,2,8,6,5,7,1,3,4,0
9,6,5,4,2,7,1,8,0,3
9,6,5,4,2,7,1,8,0,3
9,6,5,4,2,7,1,8,0,3
2,7,6,0,3,4,1,5,9,8
5,3,0,4,8,7,2,9,6,1
8,2,5,4,7,3,6,0,1,9
8,3,5,1,7,2,6,9,4,0
8,3,5,1,7,2,6,9,4,0
1,8,9,7,4,2,5,6,0,3
1,8,9,7,4,2,5,6,0,3
1,8,9,7,4,2,5,6,0,3
8,3,5,1,7,2,6,9,4,0
1,4,9,0,5,6,7,3,8,2
1,8,0,3,9,4,7,2,6,5
9,6,5,4,2,7,1,8,0,3
1,8,0,3,9,4,7,2,6,5
8,3,5,1,7,2,6,9,4,0
8,5,0,3,7,9,2,6,1,4
