0,1,2,3,4,5,6,7,8,9
3,8,2,6,9,7,4,0,5,1
9,0,7,2,8,6,4,1,3,5
3,8,2,6,9,7,4,0,5,1
6,2,1,8,0,5,3,7,4,9
7,1,6,4,3,2,9,8,5,0
3,7,6,9,4,8,5,0,1,2
7,1,6,4,3,2,9,8,5,0
5,9,0,7,2,6,3,8,1,4
3,8,2,6,9,7,4,0,5,1
2,0,3,8,4,5,6,1,9,7
3,8,2,6,9,7,4,0,5,1
6,2,1,8,0,5,3,7,4,9
2,0,3,8,4,5,6,1,9,7
3,8,2,6,9,7,4,0,5,1
3,7,6,9,4,8,5,0,1,2
5,9,0,7,2,6,3,8,1,4
6,2,1,8,0,5,3,7,4,9
9,0,7,2,8,6,4,1,3,5
3,7,6,9,4,8,5,0,1,2
7,1,6,4,3,2,9,8,5,0
6,2,1,8,0,5,3,7,4,9
9,0,7,2,8,6,4,1,3,5
9,0,7,2,8,6,4,1,3,5
1,4,5,2,6,3,0,9,8,7
5,9,0,7,2,6,3,8,1,4
9,0,7,2,8,6,4,1,3,5
9,0,7,2,8,6,4,1,3,5
5,8,0,7,9,2,3,4,6,1
3,8,2,6,9,7,4,0,5,1
6,2,1,8,0,5,3,7,4,9
3,8,2,6,9,7,4,0,5,1
3,8,2,6,9,7,4,0,5,1
9,0,7,2,8,6,4,1,3,5
1,4,7,3,9,2,5,6,0,8
3,7,6,9,4,8,5,0,1,2
7,1,6,4,3,2,9,8,5,0
2,0,3,8,4,5,6,1,9,7
2,1,5,7,6,0,8,3,4,9
5,8,0,7,9,2,3,4,6,1
9,0,7,2,8,6,4,1,3,5
1,2,0,4,8,6,9,5,7,3
9,0,7,2,8,6,4,1,3,5
9,0,7,2,8,6,4,1,3,5
9,0,7,2,8,6,4,1,3,5
9,0,7,2,8,6,4,1,3,5
3,8,2,6,9,7,4,0,5,1
5,9,0,7,2,6,3,8,1,4
1,2,0,4,8,6,9,5,7,3
9,0,7,2,8,6,4,1,3,5
1,4,5,2,6,3,0,9,8,7
3,8,2,6,9,7,4,0,5,1
1,6,3,4,8,5,0,7,2,9
5,8,0,7,9,2,3,4,6,1
1,4,5,2,6,3,0,9,8,7
3,8,2,6,9,7,4,0,5,1
5,8,0,7,9,2,3,4,6,1
5,9,0,7,2,6,3,8,1,4
3,7,6,9,4,8,5,0,1,2
1,4,5,2,6,3,0,9,8,7
7,1,6,4,3,2,9,8,5,0
1,6,3,4,8,5,0,7,2,9
3,8,2,6,9,7,4,0,5,1
5,9,0,7,2,6,3,8,1,4
6,2,1,8,0,5,3,7,4,9
7,1,6,4,3,2,9,8,5,0
2,1,5,7,6,0,8,3,4,9
7,1,6,4,3,2,9,8,5,0
9,0,7,2,8,6,4,1,3,5
0,7,9,4,8,2,3,5,6,1
6,2,1,8,0,5,3,7,4,9
1,4,5,2,6,3,0,9,8,7
5,8,0,7,9,2,3,4,6,1
3,7,6,9,4,8,5,0,1,2
9,0,7,2,8,6,4,1,3,5
3,7,6,9,4,8,5,0,1,2
6,2,1,8,0,5,3,7,4,9
5,8,0,7,9,2,3,4,6,1
9,0,7,2,8,6,4,1,3,5
2,1,5,7,6,0,8,3,4,9
2,0,3,8,4,5,6,1,9,7
9,0,7,2,8,6,4,1,3,5
3,7,6,9,4,8,5,0,1,2
6,2,1,8,0,5,3,7,4,9
9,0,7,2,8,6,4,1,3,5
5,8,0,7,9,2,3,4,6,1
5,9,0,7,2,6,3,8,1,4
2,0,3,8,4,5,6,1,9,7
3,7,6,9,4,8,5,0,1,2
0,7,9,4,8,2,3,5,6,1
9,0,7,2,8,6,4,1,3,5
5,8,0,7,9,2,3,4,6,1
3,7,6,9,4,8,5,0,1,2
6,2,1,8,0,5,3,7,4,9
5,9,0,7,2,6,3,8,1,4
6,2,1,8,0,5,3,7,4,9
2,5,7,0,3,9,6,4,1,8
3,7,6,9,4,8,5,0,1,2
5,9,0,7,2,6,3,8,1,4
7,1,6,4,3,2,9,8,5,0
1,4,5,2,6,3,0,9,8,7
