0,1,2,3,4,5,6,7,8,9
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
1,0,8,9,4,5,7,2,6,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
1,0,8,9,4,5,7,2,6,3
1,0,8,9,4,5,7,2,6,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
1,0,8,9,4,5,7,2,6,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
1,0,8,9,4,5,7,2,6,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
1,0,8,9,4,5,7,2,6,3
1,0,4,9,8,3,7,6,5,2
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
8,5,9,0,6,1,7,2,4,3
5,8,3,7,4,0,6,2,9,1
5,8,3,7,4,0,6,2,9,1
8,5,9,0,6,1,7,2,4,3
