0,1,2,3,4,5,6,7,8,9
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
3,7,0,9,6,8,4,2,5,1
8,9,7,2,6,4,1,5,0,3
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
8,9,7,2,6,4,1,5,0,3
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
8,9,7,2,6,4,1,5,0,3
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
8,1,2,4,6,5,9,7,0,3
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
1,3,6,0,9,5,8,2,4,7
4,3,8,5,1,7,0,9,6,2
1,3,6,0,9,5,8,2,4,7
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
3,7,0,9,6,8,4,2,5,1
4,3,8,5,1,7,0,9,6,2
3,7,0,9,6,8,4,2,5,1
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
5,9,8,6,4,0,7,3,2,1
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
3,7,0,9,6,8,4,2,5,1
2,5,8,1,9,0,4,7,6,3
4,3,8,5,1,7,0,9,6,2
3,7,0,9,6,8,4,2,5,1
8,5,2,0,3,6,4,7,9,1
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
3,7,0,9,6,8,4,2,5,1
4,3,8,5,1,7,0,9,6,2
1,3,6,0,9,5,8,2,4,7
7,5,2,9,3,0,8,4,1,6
9,4,8,5,1,6,7,0,3,2
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
3,7,0,9,6,8,4,2,5,1
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
3,7,0,9,6,8,4,2,5,1
7,5,2,9,3,0,8,4,1,6
3,7,0,9,6,8,4,2,5,1
3,7,0,9,6,8,4,2,5,1
2,5,8,1,9,0,4,7,6,3
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
3,7,0,9,6,8,4,2,5,1
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
7,5,2,9,3,0,8,4,1,6
7,5,2,9,3,0,8,4,1,6
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
1,3,6,0,9,5,8,2,4,7
4,3,8,5,1,7,0,9,6,2
4,3,8,5,1,7,0,9,6,2
8,9,7,2,6,4,1,5,0,3
