0,1,2,3,4,5,6,7,8,9
8,0,2,9,6,7,4,5,3,1
1,7,2,9,5,6,4,0,8,3
6,3,5,7,8,9,1,4,0,2
8,0,2,9,6,7,4,5,3,1
0,6,9,4,1,7,5,8,3,2
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
2,3,7,9,4,8,1,6,5,0
8,0,2,9,6,7,4,5,3,1
0,6,9,4,1,7,5,8,3,2
1,7,2,9,5,6,4,0,8,3
0,6,9,4,1,7,5,8,3,2
6,2,3,0,4,1,5,9,8,7
8,0,7,9,1,5,4,3,6,2
1,7,2,9,5,6,4,0,8,3
4,1,7,8,0,9,6,2,5,3
8,0,7,9,1,5,4,3,6,2
1,7,2,9,5,6,4,0,8,3
4,1,7,8,0,9,6,2,5,3
6,2,3,0,4,1,5,9,8,7
8,0,2,9,6,7,4,5,3,1
8,3,2,6,5,7,4,9,0,1
8,3,2,6,5,7,4,9,0,1
8,3,2,6,5,7,4,9,0,1
2,3,7,9,4,8,1,6,5,0
6,2,3,0,4,1,5,9,8,7
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
2,3,5,0,4,8,9,6,1,7
8,0,7,9,1,5,4,3,6,2
6,4,0,9,5,8,7,1,2,3
0,6,9,4,1,7,5,8,3,2
6,3,5,7,8,9,1,4,0,2
2,3,7,9,4,8,1,6,5,0
0,6,9,4,1,7,5,8,3,2
6,3,5,7,8,9,1,4,0,2
6,2,3,0,4,1,5,9,8,7
6,2,3,0,4,1,5,9,8,7
8,0,2,9,6,7,4,5,3,1
4,1,7,8,0,9,6,2,5,3
4,1,7,8,0,9,6,2,5,3
2,3,7,9,4,8,1,6,5,0
8,3,2,6,5,7,4,9,0,1
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
2,3,7,9,4,8,1,6,5,0
8,0,2,9,6,7,4,5,3,1
2,3,7,9,4,8,1,6,5,0
6,2,3,0,4,1,5,9,8,7
8,0,2,9,6,7,4,5,3,1
6,3,5,7,8,9,1,4,0,2
8,3,2,6,5,7,4,9,0,1
8,0,7,9,1,5,4,3,6,2
8,3,2,6,5,7,4,9,0,1
6,2,3,0,4,1,5,9,8,7
8,0,2,9,6,7,4,5,3,1
6,2,3,0,4,1,5,9,8,7
8,0,2,9,6,7,4,5,3,1
8,3,2,6,5,7,4,9,0,1
8,3,2,6,5,7,4,9,0,1
6,3,5,7,8,9,1,4,0,2
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
0,6,9,4,1,7,5,8,3,2
8,3,2,6,5,7,4,9,0,1
8,0,2,9,6,7,4,5,3,1
2,7,4,5,3,6,9,1,8,0
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
2,3,7,9,4,8,1,6,5,0
8,0,2,9,6,7,4,5,3,1
8,0,7,9,1,5,4,3,6,2
8,0,2,9,6,7,4,5,3,1
6,2,3,0,4,1,5,9,8,7
8,0,2,9,6,7,4,5,3,1
0,6,9,4,1,7,5,8,3,2
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
8,3,2,6,5,7,4,9,0,1
8,3,2,6,5,7,4,9,0,1
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
8,3,2,6,5,7,4,9,0,1
2,3,7,9,4,8,1,6,5,0
8,3,2,6,5,7,4,9,0,1
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
0,6,9,4,1,7,5,8,3,2
8,0,2,9,6,7,4,5,3,1
8,0,2,9,6,7,4,5,3,1
2,3,7,9,4,8,1,6,5,0
8,3,2,6,5,7,4,9,0,1
6,3,5,7,8,9,1,4,0,2
8,0,2,9,6,7,4,5,3,1
6,3,5,7,8,9,1,4,0,2
