0,1,2,3,4,5,6,7,8,9
0,9,3,8,5,1,7,4,2,6
9,5,3,0,1,2,8,6,4,7
0,9,3,8,5,1,7,4,2,6
2,0,8,4,7,1,6,3,9,5
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
3,0,4,8,9,1,5,6,2,7
0,9,3,8,5,1,7,4,2,6
0,9,3,8,5,1,7,4,2,6
2,0,8,4,7,1,6,3,9,5
7,1,2,3,8,5,9,4,0,6
3,4,5,2,0,1,9,7,8,6
9,8,5,6,4,3,7,1,2,0
9,8,5,6,4,3,7,1,2,0
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
0,9,3,8,5,1,7,4,2,6
0,9,3,8,5,1,7,4,2,6
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
7,1,2,3,8,5,9,4,0,6
9,5,3,0,1,2,8,6,4,7
7,1,2,3,8,5,9,4,0,6
0,9,3,8,5,1,7,4,2,6
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
1,0,5,9,2,4,7,8,6,3
9,8,5,6,4,3,7,1,2,0
0,9,3,8,5,1,7,4,2,6
0,9,3,8,5,1,7,4,2,6
7,1,2,3,8,5,9,4,0,6
3,0,4,8,9,1,5,6,2,7
0,9,3,8,5,1,7,4,2,6
7,1,2,3,8,5,9,4,0,6
0,9,3,8,5,1,7,4,2,6
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
7,1,2,3,8,5,9,4,0,6
0,9,3,8,5,1,7,4,2,6
0,9,3,8,5,1,7,4,2,6
0,9,3,8,5,1,7,4,2,6
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
2,0,8,4,7,1,6,3,9,5
0,9,3,8,5,1,7,4,2,6
0,9,3,8,5,1,7,4,2,6
3,4,5,2,0,1,9,7,8,6
2,0,8,4,7,1,6,3,9,5
2,0,8,4,7,1,6,3,9,5
0,9,3,8,5,1,7,4,2,6
3,0,4,8,9,1,5,6,2,7
0,2,6,7,3,8,1,9,4,5
9,5,3,0,1,2,8,6,4,7
3,4,5,2,0,1,9,7,8,6
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
0,9,3,8,5,1,7,4,2,6
9,5,3,0,1,2,8,6,4,7
7,1,2,3,8,5,9,4,0,6
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
0,9,3,8,5,1,7,4,2,6
9,8,5,6,4,3,7,1,2,0
7,9,3,0,1,8,6,2,5,4
8,7,5,4,2,9,3,6,0,1
0,9,3,8,5,1,7,4,2,6
0,9,3,8,5,1,7,4,2,6
8,2,3,9,7,5,1,4,6,0
2,0,8,4,7,1,6,3,9,5
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
0,9,3,8,5,1,7,4,2,6
3,0,4,8,9,1,5,6,2,7
3,4,5,2,0,1,9,7,8,6
0,9,3,8,5,1,7,4,2,6
3,0,4,8,9,1,5,6,2,7
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
0,9,3,8,5,1,7,4,2,6
0,9,3,8,5,1,7,4,2,6
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
0,9,3,8,5,1,7,4,2,6
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
9,5,3,0,1,2,8,6,4,7
2,0,8,4,7,1,6,3,9,5
