0,1,2,3,4,5,6,7,8,9
4,3,1,7,0,8,6,2,5,9
4,9,1,8,5,3,2,7,0,6
2,0,3,4,1,9,5,7,6,8
1,8,6,0,2,9,7,4,3,5
3,1,2,0,4,9,7,6,8,5
9,5,2,3,0,8,4,1,6,7
5,4,1,8,2,0,9,7,6,3
4,9,1,8,5,3,2,7,0,6
4,9,1,8,5,3,2,7,0,6
4,9,1,8,5,3,2,7,0,6
9,3,5,6,8,1,7,0,4,2
4,3,1,7,0,8,6,2,5,9
4,9,1,8,5,3,2,7,0,6
5,7,6,3,2,0,1,4,9,8
4,9,1,8,5,3,2,7,0,6
5,7,6,3,2,0,1,4,9,8
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
4,9,1,8,5,3,2,7,0,6
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
5,7,6,3,2,0,1,4,9,8
4,3,1,7,0,8,6,2,5,9
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
5,7,6,3,2,0,1,4,9,8
4,3,1,7,0,8,6,2,5,9
4,3,1,7,0,8,6,2,5,9
3,1,2,0,4,9,7,6,8,5
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
4,9,1,8,5,3,2,7,0,6
4,3,1,7,0,8,6,2,5,9
5,6,2,1,8,3,9,7,4,0
2,0,3,4,1,9,5,7,6,8
5,7,6,3,2,0,1,4,9,8
8,4,0,2,1,7,9,6,5,3
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
4,3,1,7,0,8,6,2,5,9
4,9,1,8,5,3,2,7,0,6
9,5,2,3,0,8,4,1,6,7
5,7,6,3,2,0,1,4,9,8
5,4,1,8,2,0,9,7,6,3
5,7,6,3,2,0,1,4,9,8
4,3,1,7,0,8,6,2,5,9
5,4,1,8,2,0,9,7,6,3
4,3,1,7,0,8,6,2,5,9
5,6,2,1,8,3,9,7,4,0
5,4,1,8,2,0,9,7,6,3
4,3,1,7,0,8,6,2,5,9
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
7,9,1,2,6,4,8,5,3,0
4,3,1,7,0,8,6,2,5,9
4,3,1,7,0,8,6,2,5,9
5,4,1,8,2,0,9,7,6,3
8,4,0,2,1,7,9,6,5,3
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
4,3,1,7,0,8,6,2,5,9
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
2,0,3,4,1,9,5,7,6,8
7,9,1,2,6,4,8,5,3,0
4,3,1,7,0,8,6,2,5,9
5,4,1,8,2,0,9,7,6,3
5,4,1,8,2,0,9,7,6,3
2,0,3,4,1,9,5,7,6,8
5,6,2,1,8,3,9,7,4,0
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
9,5,2,3,0,8,4,1,6,7
4,9,1,8,5,3,2,7,0,6
4,3,1,7,0,8,6,2,5,9
2,0,3,4,1,9,5,7,6,8
4,9,1,8,5,3,2,7,0,6
9,5,2,3,0,8,4,1,6,7
9,5,2,3,0,8,4,1,6,7
4,9,1,8,5,3,2,7,0,6
7,9,1,2,6,4,8,5,3,0
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
5,6,2,1,8,3,9,7,4,0
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
5,7,6,3,2,0,1,4,9,8
9,5,2,3,0,8,4,1,6,7
2,0,3,4,1,9,5,7,6,8
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
9,5,2,3,0,8,4,1,6,7
9,5,2,3,0,8,4,1,6,7
4,3,1,7,0,8,6,2,5,9
