0,1,2,3,4,5,6,7,8,9
0,7,5,1,8,9,3,4,2,6
5,7,2,1,3,9,4,0,6,8
0,7,5,1,8,9,3,4,2,6
7,4,0,9,3,2,8,5,6,1
9,2,4,7,0,3,5,1,8,6
2,1,7,0,6,9,8,4,3,5
9,2,4,7,0,3,5,1,8,6
9,2,4,7,0,3,5,1,8,6
2,1,7,0,6,9,8,4,3,5
9,2,4,7,0,3,5,1,8,6
1,3,8,7,0,9,6,2,5,4
9,2,4,7,0,3,5,1,8,6
1,3,8,7,0,9,6,2,5,4
1,9,8,6,7,0,3,2,5,4
9,2,4,7,0,3,5,1,8,6
1,3,8,7,0,9,6,2,5,4
7,4,0,9,3,2,8,5,6,1
0,7,5,1,8,9,3,4,2,6
9,2,4,7,0,3,5,1,8,6
3,0,7,2,1,4,8,9,6,5
0,7,5,1,8,9,3,4,2,6
1,3,8,7,0,9,6,2,5,4
9,2,4,7,0,3,5,1,8,6
9,2,4,7,0,3,5,1,8,6
2,1,7,0,6,9,8,4,3,5
1,3,8,7,0,9,6,2,5,4
1,9,8,6,7,0,3,2,5,4
0,7,5,1,8,9,3,4,2,6
7,4,0,9,3,2,8,5,6,1
9,2,4,7,0,3,5,1,8,6
0,7,5,1,8,9,3,4,2,6
9,2,4,7,0,3,5,1,8,6
9,2,4,7,0,3,5,1,8,6
2,1,7,0,6,9,8,4,3,5
9,2,4,7,0,3,5,1,8,6
1,9,8,6,7,0,3,2,5,4
9,2,4,7,0,3,5,1,8,6
2,1,7,0,6,9,8,4,3,5
2,1,7,0,6,9,8,4,3,5
3,0,7,2,1,4,8,9,6,5
1,9,8,6,7,0,3,2,5,4
2,1,7,0,6,9,8,4,3,5
1,3,8,7,0,9,6,2,5,4
9,2,6,3,7,5,8,0,4,1
9,2,6,3,7,5,8,0,4,1
7,4,0,9,3,2,8,5,6,1
9,2,4,7,0,3,5,1,8,6
7,4,0,9,3,2,8,5,6,1
9,2,4,7,0,3,5,1,8,6
0,7,5,1,8,9,3,4,2,6
3,0,7,2,1,4,8,9,6,5
7,4,0,9,3,2,8,5,6,1
2,1,7,0,6,9,8,4,3,5
1,9,8,6,7,0,3,2,5,4
0,7,5,1,8,9,3,4,2,6
1,3,8,7,0,9,6,2,5,4
9,2,4,7,0,3,5,1,8,6
9,2,4,7,0,3,5,1,8,6
1,3,8,7,0,9,6,2,5,4
7,4,0,9,3,2,8,5,6,1
9,2,6,3,7,5,8,0,4,1
3,0,7,2,1,4,8,9,6,5
5,7,2,1,3,9,4,0,6,8
2,1,7,0,6,9,8,4,3,5
1,9,8,6,7,0,3,2,5,4
1,3,8,7,0,9,6,2,5,4
1,9,8,6,7,0,3,2,5,4
2,1,7,0,6,9,8,4,3,5
0,7,5,1,8,9,3,4,2,6
1,9,8,6,7,0,3,2,5,4
9,2,4,7,0,3,5,1,8,6
7,4,0,9,3,2,8,5,6,1
9,2,4,7,0,3,5,1,8,6
2,1,7,0,6,9,8,4,3,5
2,1,7,0,6,9,8,4,3,5
9,2,6,3,7,5,8,0,4,1
0,1,3,4,8,5,9,2,6,7
1,9,8,6,7,0,3,2,5,4
9,2,4,7,0,3,5,1,8,6
9,2,4,7,0,3,5,1,8,6
9,2,4,7,0,3,5,1,8,6
7,4,0,9,3,2,8,5,6,1
1,3,8,7,0,9,6,2,5,4
2,1,7,0,6,9,8,4,3,5
2,1,7,0,6,9,8,4,3,5
2,1,7,0,6,9,8,4,3,5
9,2,4,7,0,3,5,1,8,6
9,2,4,7,0,3,5,1,8,6
3,0,7,2,1,4,8,9,6,5
0,7,5,1,8,9,3,4,2,6
2,1,7,0,6,9,8,4,3,5
2,1,7,0,6,9,8,4,3,5
7,4,0,9,3,2,8,5,6,1
0,1,3,4,8,5,9,2,6,7
7,4,0,9,3,2,8,5,6,1
9,2,4,7,0,3,5,1,8,6
9,2,4,7,0,3,5,1,8,6
1,9,8,6,7,0,3,2,5,4
0,7,5,1,8,9,3,4,2,6
2,1,7,0,6,9,8,4,3,5
