0,1,2,3,4,5,6,7,8,9
0,5,9,1,8,6,7,3,2,4
8,5,0,4,7,1,3,6,2,9
3,4,1,9,2,5,7,8,0,6
1,8,4,9,5,7,0,3,2,6
0,4,1,6,8,2,9,5,3,7
1,8,4,9,5,7,0,3,2,6
0,4,9,7,3,1,6,5,2,8
2,8,9,6,0,7,5,4,3,1
5,8,9,3,6,7,4,1,2,0
0,5,9,1,8,6,7,3,2,4
0,5,9,1,8,6,7,3,2,4
5,8,9,3,6,7,4,1,2,0
0,4,1,6,8,2,9,5,3,7
3,1,7,6,2,5,9,4,0,8
8,0,4,3,9,6,7,5,1,2
3,1,7,6,2,5,9,4,0,8
1,8,4,9,5,7,0,3,2,6
6,0,5,7,2,3,8,9,1,4
0,5,9,1,8,6,7,3,2,4
3,4,1,9,2,5,7,8,0,6
8,1,6,3,7,4,5,0,2,9
0,5,9,1,8,6,7,3,2,4
0,4,1,6,8,2,9,5,3,7
0,5,9,1,8,6,7,3,2,4
1,8,4,9,5,7,0,3,2,6
0,5,9,1,8,6,7,3,2,4
0,5,9,1,8,6,7,3,2,4
1,8,4,9,5,7,0,3,2,6
0,4,9,7,3,1,6,5,2,8
0,5,9,1,8,6,7,3,2,4
0,4,1,6,8,2,9,5,3,7
0,5,9,1,8,6,7,3,2,4
3,7,1,4,8,6,2,5,9,0
8,0,4,3,9,6,7,5,1,2
0,5,9,1,8,6,7,3,2,4
1,5,0,3,2,9,4,7,6,8
1,5,0,3,2,9,4,7,6,8
2,8,9,6,0,7,5,4,3,1
0,4,1,6,8,2,9,5,3,7
0,5,9,1,8,6,7,3,2,4
1,8,4,9,5,7,0,3,2,6
0,5,9,1,8,6,7,3,2,4
5,4,6,9,1,2,3,7,8,0
1,8,4,9,5,7,0,3,2,6
0,5,9,1,8,6,7,3,2,4
1,8,4,9,5,7,0,3,2,6
0,5,9,1,8,6,7,3,2,4
0,5,9,1,8,6,7,3,2,4
0,4,1,6,8,2,9,5,3,7
1,8,4,9,5,7,0,3,2,6
5,4,6,9,1,2,3,7,8,0
0,5,9,1,8,6,7,3,2,4
2,8,9,6,0,7,5,4,3,1
0,5,9,1,8,6,7,3,2,4
0,5,9,1,8,6,7,3,2,4
5,4,6,9,1,2,3,7,8,0
1,8,4,9,5,7,0,3,2,6
2,8,9,6,0,7,5,4,3,1
2,8,9,6,0,7,5,4,3,1
0,5,9,1,8,6,7,3,2,4
5,4,6,9,1,2,3,7,8,0
6,0,5,7,2,3,8,9,1,4
8,0,4,3,9,6,7,5,1,2
5,4,6,9,1,2,3,7,8,0
2,8,9,6,0,7,5,4,3,1
2,8,9,6,0,7,5,4,3,1
5,8,9,3,6,7,4,1,2,0
8,1,6,3,7,4,5,0,2,9
0,4,1,6,8,2,9,5,3,7
8,1,6,3,7,4,5,0,2,9
0,5,9,1,8,6,7,3,2,4
0,5,9,1,8,6,7,3,2,4
1,8,4,9,5,7,0,3,2,6
0,4,1,6,8,2,9,5,3,7
0,4,1,6,8,2,9,5,3,7
0,4,1,6,8,2,9,5,3,7
1,8,4,9,5,7,0,3,2,6
8,0,4,3,9,6,7,5,1,2
0,4,1,6,8,2,9,5,3,7
8,9,3,1,5,4,6,2,0,7
2,8,9,6,0,7,5,4,3,1
0,5,9,1,8,6,7,3,2,4
8,5,0,4,7,1,3,6,2,9
3,4,1,9,2,5,7,8,0,6
0,5,9,1,8,6,7,3,2,4
1,8,4,9,5,7,0,3,2,6
5,4,6,9,1,2,3,7,8,0
0,4,1,6,8,2,9,5,3,7
0,5,9,1,8,6,7,3,2,4
0,4,9,7,3,1,6,5,2,8
3,1,7,6,2,5,9,4,0,8
1,5,0,3,2,9,4,7,6,8
0,4,1,6,8,2,9,5,3,7
0,4,9,7,3,1,6,5,2,8
0,5,9,1,8,6,7,3,2,4
2,8,9,6,0,7,5,4,3,1
2,8,9,6,0,7,5,4,3,1
1,5,0,3,2,9,4,7,6,8
0,5,9,1,8,6,7,3,2,4
5,8,9,3,6,7,4,1,2,0
