0,1,2,3,4,5,6,7,8,9
1,7,2,3,8,9,6,5,0,4
0,2,1,4,5,8,6,7,9,3
0,6,9,2,8,1,3,4,5,7
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
1,7,2,3,8,9,6,5,0,4
0,2,1,4,5,8,6,7,9,3
9,1,0,5,7,3,2,6,8,4
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
1,7,2,3,8,9,6,5,0,4
0,6,9,2,8,1,3,4,5,7
1,8,6,9,3,7,5,0,2,4
1,7,2,3,8,9,6,5,0,4
1,7,2,3,8,9,6,5,0,4
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
1,7,2,3,8,9,6,5,0,4
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
0,2,1,4,5,8,6,7,9,3
4,7,0,9,5,2,3,6,1,8
1,8,6,9,3,7,5,0,2,4
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
0,6,9,2,8,1,3,4,5,7
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
9,1,0,5,7,3,2,6,8,4
1,7,2,3,8,9,6,5,0,4
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
0,2,1,4,5,8,6,7,9,3
9,1,0,5,7,3,2,6,8,4
0,9,1,8,5,2,6,4,7,3
0,6,9,2,8,1,3,4,5,7
0,2,1,4,5,8,6,7,9,3
1,7,2,3,8,9,6,5,0,4
9,1,0,5,7,3,2,6,8,4
0,2,1,4,5,8,6,7,9,3
9,1,0,5,7,3,2,6,8,4
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
0,2,1,4,5,8,6,7,9,3
9,1,0,5,7,3,2,6,8,4
0,2,1,4,5,8,6,7,9,3
1,7,2,3,8,9,6,5,0,4
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
5,1,2,3,8,6,7,9,4,0
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
0,9,1,8,5,2,6,4,7,3
0,9,1,8,5,2,6,4,7,3
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
1,7,2,3,8,9,6,5,0,4
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
1,7,2,3,8,9,6,5,0,4
1,7,2,3,8,9,6,5,0,4
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
1,7,2,3,8,9,6,5,0,4
1,8,6,9,3,7,5,0,2,4
9,1,0,5,7,3,2,6,8,4
0,2,1,4,5,8,6,7,9,3
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
1,7,2,3,8,9,6,5,0,4
1,8,6,9,3,7,5,0,2,4
0,9,1,8,5,2,6,4,7,3
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
9,1,0,5,7,3,2,6,8,4
0,2,1,4,5,8,6,7,9,3
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
1,8,6,9,3,7,5,0,2,4
