0,1,2,3,4,5,6,7,8,9
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
9,3,1,5,6,2,8,7,0,4
8,4,7,9,3,1,6,0,2,5
2,5,7,1,6,3,0,4,8,9
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
0,3,1,6,5,4,2,9,8,7
1,7,5,0,2,6,8,3,4,9
0,3,1,6,5,4,2,9,8,7
8,4,7,9,3,1,6,0,2,5
8,4,7,9,3,1,6,0,2,5
8,4,7,9,3,1,6,0,2,5
8,4,7,9,3,1,6,0,2,5
0,3,1,6,5,4,2,9,8,7
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
7,9,1,5,0,6,4,2,3,8
1,7,5,0,2,6,8,3,4,9
2,5,7,1,6,3,0,4,8,9
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
7,9,1,5,0,6,4,2,3,8
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
3,2,9,7,6,4,0,5,1,8
8,4,7,9,3,1,6,0,2,5
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
0,3,1,6,5,4,2,9,8,7
8,4,7,9,3,1,6,0,2,5
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
3,2,9,7,6,4,0,5,1,8
3,2,9,7,6,4,0,5,1,8
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
0,3,1,6,5,4,2,9,8,7
1,7,5,0,2,6,8,3,4,9
0,3,1,6,5,4,2,9,8,7
3,2,9,7,6,4,0,5,1,8
0,3,1,6,5,4,2,9,8,7
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
0,3,1,6,5,4,2,9,8,7
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
0,3,1,6,5,4,2,9,8,7
0,3,1,6,5,4,2,9,8,7
8,4,7,9,3,1,6,0,2,5
3,4,5,0,9,1,7,2,8,6
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
0,3,1,6,5,4,2,9,8,7
8,4,7,9,3,1,6,0,2,5
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
3,2,9,7,6,4,0,5,1,8
8,4,7,9,3,1,6,0,2,5
7,9,1,5,0,6,4,2,3,8
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
3,2,9,7,6,4,0,5,1,8
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
1,7,5,0,2,6,8,3,4,9
1,7,5,0,2,6,8,3,4,9
8,4,7,9,3,1,6,0,2,5
8,4,7,9,3,1,6,0,2,5
0,3,1,6,5,4,2,9,8,7
3,2,9,7,6,4,0,5,1,8
