0,1,2,3,4,5,6,7,8,9
7,1,0,3,4,9,8,6,5,2
1,5,6,3,4,0,8,2,7,9
7,1,0,3,4,9,8,6,5,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
0,3,9,5,2,4,6,7,1,8
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
7,0,9,2,1,3,4,5,6,8
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
7,0,9,2,1,3,4,5,6,8
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
7,0,9,2,1,3,4,5,6,8
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
7,0,9,2,1,3,4,5,6,8
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
7,0,9,2,1,3,4,5,6,8
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
7,0,9,2,1,3,4,5,6,8
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
3,4,7,1,2,9,5,0,8,6
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
3,8,6,9,5,1,4,2,0,7
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
0,3,9,5,2,4,6,7,1,8
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
7,0,9,2,1,3,4,5,6,8
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
3,2,6,1,4,7,0,9,8,5
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,5,6,3,4,0,8,2,7,9
0,3,9,5,2,4,6,7,1,8
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
1,5,6,3,4,0,8,2,7,9
1,4,9,0,8,6,5,7,3,2
