ballotID,precinctPortion,ballot_type,countingGroup,votingLocation,district,districtType,precinct,rank1,rank2,rank3,rank4,rank5
01011_00010_000614,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY,MARCHON TATMON,TREVA REID
01011_00010_000462,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,"ROBERT ""BOB"" JACKSON",AARON CLAY,skipped,skipped
01011_00010_000456,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00010_000373,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,TREVA REID,MARCIE HODGE,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01011_00010_000372,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00010_000323,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,MARCHON TATMON,TREVA REID,skipped,skipped
01011_00010_000245,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON
01011_00010_000192,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,TREVA REID,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00010_000155,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,MARCIE HODGE,skipped,skipped,skipped
01011_00010_000095,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",TREVA REID,MARCIE HODGE,skipped,skipped
01011_00010_000018,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,AARON CLAY
01011_00010_000701,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",AARON CLAY,TREVA REID,MARCIE HODGE,MARCHON TATMON
01011_00010_000695,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",TREVA REID,AARON CLAY
01011_00010_000269,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00010_000263,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY,MARCHON TATMON
01011_00010_000067,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,AARON CLAY,MARCIE HODGE,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00010_000066,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON
01011_00010_000659,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY
01011_00010_000534,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,skipped,skipped,skipped,skipped
01011_00010_000299,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,TREVA REID,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00010_000078,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",TREVA REID,MARCIE HODGE,skipped,skipped
01011_00010_000605,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,skipped,skipped,skipped,skipped,skipped
01011_00010_000599,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,TREVA REID,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",AARON CLAY
01011_00010_000397,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,AARON CLAY,skipped,skipped,skipped
01011_00010_000329,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCIE HODGE,TREVA REID
01011_00010_000222,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00010_000174,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON
01011_00010_000107,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",TREVA REID,MARCIE HODGE,skipped,skipped
01011_00010_000012,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,"ROBERT ""BOB"" JACKSON",AARON CLAY,skipped,skipped
01011_00010_000629,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped
01011_00010_000623,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,skipped,skipped,skipped,skipped
01011_00010_000486,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,"ROBERT ""BOB"" JACKSON",TREVA REID,MARCHON TATMON,MARCIE HODGE
01011_00010_000341,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,skipped,skipped,skipped
01011_00010_000228,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,MARCHON TATMON,AARON CLAY,TREVA REID
01011_00010_000130,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,MARCIE HODGE,MARCHON TATMON,TREVA REID,skipped
01011_00010_000054,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,skipped,skipped,skipped,skipped
01011_00010_000677,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON,skipped,skipped
01011_00010_000427,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,skipped,skipped,skipped,skipped
01011_00010_000421,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID,AARON CLAY,MARCHON TATMON
01011_00010_000415,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY,MARCHON TATMON
01011_00010_000275,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,skipped,skipped,skipped,skipped
01011_00010_000210,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID
01011_00010_000180,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON
01011_00010_000689,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON,MARCIE HODGE
01011_00010_000354,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,skipped,skipped,skipped,skipped
01011_00010_000287,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,TREVA REID,skipped,skipped,skipped
01011_00010_000138,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCHON TATMON,skipped,skipped,skipped
01011_00010_000060,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00010_000517,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,MARCHON TATMON,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01011_00010_000403,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,MARCIE HODGE
01011_00010_000006,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00010_000653,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,MARCHON TATMON,skipped,skipped
01011_00010_000647,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00010_000563,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00010_000450,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID
01011_00010_000360,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,TREVA REID,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00010_000293,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCHON TATMON,AARON CLAY,MARCIE HODGE,skipped
01011_00010_000186,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,skipped,skipped,skipped,skipped
01011_00010_000102,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",TREVA REID,skipped,skipped,skipped
01011_00010_000042,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,AARON CLAY,skipped,skipped,skipped
01011_00010_000557,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,MARCHON TATMON,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON"
01011_00010_000433,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,skipped,skipped,skipped,skipped
01011_00010_000257,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped
01011_00010_000251,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00010_000144,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",TREVA REID,MARCIE HODGE,MARCHON TATMON,AARON CLAY
01011_00010_000090,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,skipped,skipped,skipped,skipped
01011_00010_000593,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,MARCIE HODGE,skipped,skipped,skipped
01011_00010_000366,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00010_000305,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,MARCHON TATMON,AARON CLAY,skipped
01011_00010_000216,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,skipped,skipped,skipped,skipped
01011_00010_000036,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,AARON CLAY,skipped,skipped,skipped
01011_00010_000587,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00010_000581,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON,skipped,skipped
01011_00010_000575,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,TREVA REID,skipped,skipped,skipped
01011_00010_000385,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,MARCHON TATMON,TREVA REID,skipped,skipped
01011_00010_000379,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,MARCIE HODGE
01011_00010_000311,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,MARCHON TATMON,AARON CLAY,TREVA REID,skipped
01011_00010_000239,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,skipped,skipped,skipped,skipped
01011_00010_000161,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON
01011_00010_000048,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,MARCHON TATMON,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01011_00010_000504,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,skipped,skipped,skipped
01011_00010_000391,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,"ROBERT ""BOB"" JACKSON",TREVA REID,MARCHON TATMON,skipped
01011_00010_000317,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,MARCHON TATMON,AARON CLAY,TREVA REID,skipped
01011_00010_000168,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCHON TATMON,skipped,skipped,skipped
01011_00010_000166,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,AARON CLAY,MARCIE HODGE,skipped,skipped
01011_00010_000024,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,AARON CLAY
01011_00010_000683,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,skipped,skipped,skipped,overvote
01011_00010_000465,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,MARCHON TATMON,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON"
01011_00010_000480,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,AARON CLAY,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01011_00010_000281,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON"
01011_00010_000719,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE
01011_00010_000540,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,MARCHON TATMON,AARON CLAY,MARCIE HODGE,TREVA REID
01011_00010_000084,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",TREVA REID,skipped,skipped,skipped
01011_00010_000713,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,AARON CLAY,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01011_00010_000492,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,skipped,skipped,skipped,skipped,skipped
01011_00010_000198,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,skipped,skipped,skipped,skipped,skipped
01011_00010_000611,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,skipped,skipped,skipped,skipped,skipped
01011_00010_000111,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,skipped,skipped,skipped,skipped,skipped
01011_00010_000528,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,MARCIE HODGE,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCHON TATMON
01011_00010_000204,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,skipped
01011_00010_000707,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",AARON CLAY,Write-in,skipped,skipped
01011_00010_000510,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,skipped,skipped,skipped,skipped,skipped
01011_00010_000030,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON
01011_00010_000725,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,Write-in,skipped,skipped,skipped
01011_00010_000542,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,AARON CLAY
01011_00010_000126,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,"ROBERT ""BOB"" JACKSON",AARON CLAY,"ROBERT ""BOB"" JACKSON",MARCHON TATMON
01011_00010_000671,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,AARON CLAY,AARON CLAY,AARON CLAY,AARON CLAY
01011_00010_000120,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,overvote,"ROBERT ""BOB"" JACKSON",TREVA REID,skipped,skipped
01011_00010_000546,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01011_00010_000335,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,AARON CLAY,"ROBERT ""BOB"" JACKSON",TREVA REID,Write-in
01011_00010_000569,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",TREVA REID,"ROBERT ""BOB"" JACKSON",TREVA REID,"ROBERT ""BOB"" JACKSON"
01011_00010_000347,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,TREVA REID,skipped,skipped,skipped
01011_00010_000635,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,skipped,skipped,skipped,skipped,skipped
01011_00010_000409,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,Write-in,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY
01011_00010_000665,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCHON TATMON,AARON CLAY,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",TREVA REID
01011_00010_000641,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID,skipped,skipped
01011_00010_000348,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,overvote,TREVA REID,skipped,skipped,skipped
01011_00010_000474,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,MARCIE HODGE,MARCHON TATMON,AARON CLAY,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01011_00010_000439,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,AARON CLAY,Write-in
01011_00010_000444,400900,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400900,skipped,skipped,skipped,skipped,skipped
01011_00023_000604,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,MARCHON TATMON,TREVA REID,MARCIE HODGE,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01011_00023_000429,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,MARCHON TATMON,AARON CLAY,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID
01011_00023_000676,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00023_000144,400100,BT31,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400100,TREVA REID,AARON CLAY,MARCIE HODGE,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01011_00023_000447,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,AARON CLAY,skipped,skipped,skipped,skipped
01011_00023_000610,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,MARCHON TATMON,TREVA REID,"ROBERT ""BOB"" JACKSON",skipped,skipped
01011_00023_000634,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,MARCHON TATMON,AARON CLAY,TREVA REID
01011_00023_000114,400100,BT31,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400100,TREVA REID,MARCIE HODGE,MARCHON TATMON,skipped,skipped
01011_00023_000435,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,TREVA REID,skipped,skipped,skipped,skipped
01011_00023_000658,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00023_000132,400100,BT31,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400100,TREVA REID,skipped,skipped,skipped,skipped
01011_00023_000622,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,TREVA REID,skipped,skipped,skipped,skipped
01011_00023_000616,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped
01011_00023_000441,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,TREVA REID,skipped,skipped,skipped,skipped
01011_00023_000598,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01011_00023_000592,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,MARCHON TATMON,TREVA REID,MARCIE HODGE,skipped,skipped
01011_00023_000138,400100,BT31,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400100,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID
01011_00023_000640,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON,TREVA REID,MARCIE HODGE
01011_00023_000586,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,MARCHON TATMON,AARON CLAY,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01011_00023_000646,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,overvote
01011_00023_000628,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,TREVA REID,skipped,MARCIE HODGE,AARON CLAY,overvote
01011_00023_000126,400100,BT31,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,400100,skipped,skipped,skipped,skipped,skipped
01011_00023_000652,410110,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410110,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID,skipped,skipped
