,0,1,2,3
1,Write-In cells: 257,,,
2,Overvote cells: 12,,,
3,Kevin Reich: 0,,,
4,Calvin L Carpenter: 1,,,
5,Thomas E Wortman: 2,,,
6,Elliott Payne: 3,,,
31,0,,,
32,0,,,
33,0,,,
34,0,,,
35,0,,,
36,0,,,
37,0,,,
38,0,,,
39,0,,,
40,0,,,
41,0,,,
42,0,,,
43,0,,,
44,0,,,
45,0,,,
46,0,,,
47,0,,,
48,0,,,
49,0,,,
50,0,,,
51,0,,,
52,0,,,
53,0,,,
54,0,,,
55,0,,,
56,0,,,
57,0,,,
58,0,,,
59,0,,,
60,0,,,
61,0,,,
62,0,,,
63,0,,,
64,0,,,
65,0,,,
66,0,,,
67,0,,,
68,0,,,
69,0,,,
70,0,,,
71,0,,,
72,0,,,
73,0,,,
74,0,,,
75,0,,,
76,0,,,
77,0,,,
78,0,,,
79,0,,,
80,0,,,
81,0,,,
82,0,,,
83,0,,,
84,0,,,
85,0,,,
86,0,,,
87,0,,,
88,0,,,
89,0,,,
90,0,,,
91,0,,,
92,0,,,
93,0,,,
94,0,,,
95,0,,,
96,0,,,
97,0,,,
98,0,,,
99,0,,,
100,0,,,
101,0,,,
102,0,,,
103,0,,,
104,0,,,
105,0,,,
106,0,,,
107,0,,,
108,0,,,
109,0,,,
110,0,,,
111,0,,,
112,0,,,
113,0,,,
114,0,,,
115,0,,,
116,0,,,
117,0,,,
118,0,,,
119,0,,,
120,0,,,
121,0,,,
122,0,,,
123,0,,,
124,0,,,
125,0,,,
126,0,,,
127,0,,,
128,0,,,
129,0,,,
130,0,,,
131,0,,,
132,0,,,
133,0,,,
134,0,,,
135,0,,,
136,0,,,
137,0,,,
138,0,,,
139,0,,,
140,0,,,
141,0,,,
142,0,,,
143,0,,,
144,0,,,
145,0,,,
146,0,,,
147,0,1.0,2.0,
148,0,1.0,2.0,
149,0,1.0,2.0,
150,3,0.0,,
151,3,0.0,,
152,3,0.0,,
153,3,0.0,,
154,3,0.0,,
155,3,0.0,,
156,3,0.0,,
157,3,0.0,,
158,3,0.0,,
159,3,0.0,,
160,3,0.0,,
161,3,0.0,,
162,3,0.0,,
163,3,0.0,,
164,3,0.0,,
165,3,0.0,,
166,3,0.0,,
167,3,0.0,,
168,3,0.0,,
169,3,0.0,,
170,3,0.0,,
171,3,0.0,,
172,3,0.0,,
173,3,0.0,,
174,3,0.0,,
175,3,0.0,,
176,3,0.0,,
177,3,0.0,,
178,3,0.0,,
179,3,0.0,,
180,3,0.0,,
181,3,0.0,,
182,3,0.0,,
183,3,,,
184,3,,,
185,3,,,
186,3,,,
187,3,,,
188,3,,,
189,3,,,
190,3,,,
191,3,,,
192,3,,,
193,3,,,
194,3,,,
195,3,,,
196,3,,,
197,3,,,
198,3,,,
199,3,,,
200,3,,,
201,3,,,
202,3,,,
203,3,,,
204,3,,,
205,3,,,
206,3,,,
207,3,,,
208,3,,,
209,3,,,
210,3,,,
211,3,,,
212,3,,,
213,3,,,
214,3,,,
215,3,,,
216,3,,,
217,3,,,
218,3,,,
219,3,,,
220,3,,,
221,3,,,
222,3,,,
223,3,,,
224,3,,,
225,3,,,
226,3,,,
227,3,,,
228,3,,,
229,3,,,
230,3,,,
231,3,,,
232,3,,,
233,3,,,
234,3,,,
235,3,,,
236,3,,,
237,3,,,
238,3,,,
239,3,,,
240,3,,,
241,3,,,
242,3,,,
243,3,,,
244,3,,,
245,3,,,
246,3,,,
247,3,,,
248,3,,,
249,3,,,
250,3,,,
251,3,,,
252,3,,,
253,3,,,
254,3,,,
255,3,,,
256,3,,,
257,3,,,
258,3,,,
259,3,,,
260,3,,,
261,3,,,
262,3,,,
263,3,,,
264,3,,,
265,3,,,
266,3,,,
267,3,,,
268,3,,,
269,3,,,
270,3,,,
271,3,,,
272,3,,,
273,3,,,
274,3,,,
275,3,,,
276,3,,,
277,3,,,
278,3,,,
279,3,,,
280,3,0.0,2.0,
281,3,0.0,2.0,
282,3,0.0,2.0,
283,3,0.0,2.0,
284,3,0.0,2.0,
285,3,0.0,2.0,
286,3,0.0,2.0,
287,3,0.0,2.0,
288,3,0.0,2.0,
289,3,0.0,2.0,
290,3,0.0,2.0,
291,3,0.0,2.0,
292,3,0.0,2.0,
293,3,0.0,2.0,
294,3,0.0,2.0,
295,3,0.0,2.0,
296,3,0.0,2.0,
297,3,0.0,2.0,
298,3,0.0,2.0,
299,3,0.0,2.0,
300,3,0.0,2.0,
301,3,0.0,2.0,
302,3,0.0,2.0,
303,3,0.0,2.0,
304,3,0.0,2.0,
305,3,0.0,2.0,
306,3,0.0,2.0,
307,3,0.0,2.0,
308,3,0.0,2.0,
309,3,0.0,2.0,
310,3,0.0,2.0,
311,3,0.0,2.0,
312,3,0.0,2.0,
313,3,0.0,2.0,
314,3,0.0,2.0,
315,3,0.0,2.0,
316,3,0.0,2.0,
317,3,0.0,2.0,
318,3,0.0,2.0,
319,3,0.0,2.0,
320,3,0.0,2.0,
321,3,0.0,2.0,
322,3,0.0,2.0,
323,3,0.0,2.0,
324,3,0.0,2.0,
325,3,0.0,2.0,
326,3,0.0,2.0,
327,3,2.0,0.0,
328,3,2.0,0.0,
329,3,2.0,0.0,
330,3,2.0,0.0,
331,3,2.0,0.0,
332,3,2.0,0.0,
333,3,2.0,0.0,
334,3,2.0,0.0,
335,3,2.0,0.0,
336,3,2.0,0.0,
337,3,2.0,0.0,
338,3,2.0,0.0,
339,3,2.0,0.0,
340,3,2.0,0.0,
341,3,2.0,0.0,
342,3,2.0,0.0,
343,3,2.0,0.0,
344,3,2.0,0.0,
345,3,2.0,0.0,
346,3,2.0,0.0,
347,3,,,
348,0,3.0,2.0,
349,0,3.0,2.0,
350,0,3.0,2.0,
351,0,3.0,2.0,
352,0,3.0,2.0,
353,0,3.0,2.0,
354,0,3.0,2.0,
355,0,3.0,2.0,
356,0,3.0,2.0,
357,0,3.0,2.0,
358,0,3.0,2.0,
