,0,1
1,Write-In cells: 275,
2,Overvote cells: 6,
3,"Cooper, Jim: 0",
4,"Hughes, Shelley: 1",
5,0,
6,0,
7,0,
8,0,
9,1,
10,0,
11,0,
12,0,
13,0,1.0
14,1,
15,1,0.0
16,1,0.0
17,1,0.0
18,1,0.0
19,0,
20,1,
21,1,
22,0,
23,0,1.0
24,1,
25,0,
52,1,0.0
53,1,
54,1,
55,1,
56,1,
57,1,
58,1,
59,1,
60,0,
61,1,
62,1,
63,0,
64,0,1.0
66,1,
67,1,
68,1,
69,1,
70,1,
71,1,
72,1,
73,1,
74,1,
75,1,0.0
76,1,
77,0,1.0
78,1,
79,0,1.0
80,1,
368,1,
369,1,0.0
370,1,
371,0,
372,1,0.0
373,1,
374,1,0.0
375,1,
376,1,
377,1,
378,1,
379,1,
380,1,
381,1,0.0
382,1,
383,1,0.0
384,1,
385,1,
386,0,
387,0,
388,1,
389,1,0.0
390,1,0.0
391,1,
392,1,
393,1,
394,1,
395,1,
396,1,
397,0,
398,1,
399,1,0.0
400,1,
401,1,
402,1,0.0
403,1,
404,0,1.0
405,1,
406,1,
407,1,
408,1,
409,1,
410,1,
411,1,
412,1,
413,1,
414,1,
415,1,
416,1,
417,1,
418,1,
420,0,1.0
421,1,
422,1,
423,1,0.0
424,1,0.0
425,1,
426,0,1.0
427,1,
429,0,1.0
430,1,
431,1,
432,0,1.0
433,1,0.0
434,0,1.0
435,1,
436,1,
437,0,1.0
438,0,
439,1,
440,1,
441,1,0.0
443,1,
444,1,
445,1,
446,1,0.0
447,1,
448,1,
449,0,1.0
450,1,0.0
451,1,
452,0,1.0
453,1,
454,0,
455,0,
457,1,
458,1,0.0
459,1,
460,1,0.0
461,1,
462,1,
463,1,0.0
464,1,
465,1,
466,1,0.0
467,1,0.0
468,1,0.0
469,1,0.0
470,1,
471,1,
472,0,
474,0,
475,1,
476,1,0.0
477,1,
478,1,0.0
479,1,
480,1,
481,1,
482,0,
483,1,
484,1,
485,1,
486,1,
487,1,
488,1,
489,1,
490,0,1.0
492,1,
493,1,
494,1,
495,1,
496,1,0.0
497,1,
498,1,
499,0,1.0
500,1,
501,1,0.0
502,1,
503,1,
504,1,
505,1,
506,1,
507,1,
508,1,
509,1,
510,1,
511,0,1.0
512,0,1.0
513,1,
514,0,
515,1,
516,1,
517,1,0.0
518,1,
519,1,
520,1,0.0
521,1,
522,1,
523,1,
524,1,
525,1,
526,1,
527,1,
536,1,
537,1,0.0
538,1,
539,1,
540,1,
578,1,0.0
579,0,
580,1,
581,1,
582,0,
583,1,
584,1,0.0
585,1,
586,1,
587,0,
588,0,
589,0,
590,0,
591,0,1.0
592,1,
593,1,
594,0,1.0
595,1,
596,0,
597,1,
598,0,1.0
599,0,
600,0,
601,1,0.0
602,1,0.0
603,0,1.0
604,0,
605,1,0.0
642,1,
643,1,0.0
644,1,0.0
645,1,
646,1,
647,1,
648,0,
649,1,
650,1,
651,0,
652,0,
653,1,0.0
654,1,0.0
655,1,
656,1,0.0
657,0,1.0
658,0,1.0
659,1,
660,0,1.0
661,0,
662,1,
663,1,
664,1,
665,1,
666,1,
667,1,
668,1,
669,1,
670,0,
671,0,1.0
673,1,
674,1,
675,1,0.0
676,1,
677,0,1.0
678,0,
679,0,1.0
680,1,
681,1,
682,1,
683,0,1.0
684,1,0.0
685,1,
686,1,0.0
687,1,
688,1,
689,1,
690,1,
691,1,
692,1,
693,1,
694,1,0.0
695,1,
697,0,
698,1,
699,0,
700,1,
701,0,
702,1,
703,1,
704,1,
705,1,
706,0,
707,1,
708,1,
710,1,
711,1,
713,1,
714,1,
715,1,0.0
716,1,
717,1,
718,1,
719,1,
720,1,
721,0,
722,1,
723,1,
724,1,
725,0,
726,1,
727,1,
728,1,0.0
729,0,
730,1,
731,1,
732,1,0.0
