,0,1,2,3
1,Write-In cells: 250,,,
2,Overvote cells: 25,,,
3,Bob Fine: 0,,,
4,Cathy Abene: 1,,,
5,Risa Hustad: 2,,,
6,Barb Schlaefer: 3,,,
7,0,1.0,2.0,
8,0,1.0,2.0,
9,0,1.0,2.0,
10,0,1.0,2.0,
11,0,1.0,2.0,
12,3,0.0,2.0,
13,3,0.0,2.0,
14,3,0.0,2.0,
15,3,0.0,2.0,
16,3,0.0,2.0,
17,3,0.0,2.0,
18,3,0.0,2.0,
19,3,0.0,2.0,
20,3,0.0,2.0,
21,3,0.0,2.0,
22,3,0.0,2.0,
23,3,0.0,2.0,
161,1,2.0,,
162,1,2.0,,
163,1,2.0,,
164,1,2.0,,
165,1,2.0,,
166,1,2.0,,
167,1,2.0,,
168,1,2.0,,
169,1,2.0,,
170,1,2.0,,
171,3,0.0,1.0,
172,3,0.0,1.0,
173,3,0.0,1.0,
174,3,0.0,1.0,
175,3,0.0,1.0,
176,3,0.0,1.0,
177,3,0.0,1.0,
178,3,0.0,1.0,
179,3,0.0,1.0,
180,3,0.0,1.0,
181,3,0.0,1.0,
182,3,0.0,1.0,
183,3,0.0,1.0,
184,3,0.0,1.0,
185,3,0.0,1.0,
186,3,0.0,1.0,
187,3,0.0,1.0,
188,1,0.0,,
189,1,0.0,,
190,1,0.0,,
191,1,0.0,,
192,1,0.0,,
193,1,0.0,,
194,1,0.0,,
195,1,0.0,,
196,1,0.0,,
197,1,0.0,,
198,1,0.0,,
199,1,0.0,,
200,1,0.0,,
201,1,0.0,,
202,1,0.0,,
203,0,,,
204,0,,,
205,0,,,
206,0,,,
207,0,,,
208,0,,,
209,0,,,
210,0,,,
211,0,,,
212,0,,,
213,0,,,
214,0,,,
215,0,,,
216,0,,,
217,0,,,
218,0,,,
219,0,,,
220,0,,,
221,0,,,
222,0,,,
223,0,,,
224,0,,,
225,0,,,
226,0,,,
227,0,,,
228,0,,,
229,0,,,
230,0,,,
231,0,,,
232,0,,,
233,0,,,
234,0,,,
235,0,,,
236,0,,,
237,0,,,
238,0,,,
239,0,,,
240,0,,,
241,0,,,
242,0,,,
243,0,,,
244,0,,,
245,0,,,
246,0,,,
247,0,,,
248,0,,,
249,0,,,
250,0,,,
251,0,,,
252,0,,,
253,0,,,
254,0,,,
255,0,,,
256,0,,,
257,0,,,
258,0,,,
259,0,,,
260,0,,,
261,0,,,
262,0,,,
263,0,,,
264,0,,,
265,0,,,
266,0,,,
267,0,,,
268,0,,,
269,0,,,
270,0,,,
271,0,,,
272,0,,,
273,0,,,
274,0,,,
275,0,,,
276,0,,,
277,0,,,
278,0,,,
279,0,,,
280,0,,,
281,0,,,
282,0,,,
283,0,,,
284,0,,,
285,0,,,
286,0,,,
287,0,,,
288,0,,,
289,0,,,
290,0,,,
291,0,,,
292,0,,,
293,0,,,
294,0,,,
295,0,,,
296,0,,,
297,0,,,
298,0,,,
299,0,,,
300,0,,,
301,0,,,
302,0,,,
303,0,,,
304,0,,,
305,0,,,
306,0,,,
307,0,,,
308,0,,,
309,0,,,
310,0,,,
311,0,,,
312,0,,,
313,3,,,
314,3,,,
315,3,,,
316,3,,,
317,3,,,
318,3,,,
319,3,,,
320,3,,,
321,3,,,
322,3,,,
323,3,,,
324,3,,,
325,3,,,
326,3,,,
327,3,,,
328,3,,,
329,3,,,
330,3,,,
331,3,,,
332,3,,,
333,3,,,
334,3,,,
335,3,,,
336,3,,,
337,3,,,
338,3,,,
339,3,,,
340,3,,,
341,3,,,
342,3,,,
343,3,,,
344,3,,,
345,3,,,
346,3,,,
347,3,,,
348,3,,,
349,3,,,
350,3,,,
351,3,,,
352,3,,,
353,3,,,
354,3,,,
355,3,,,
356,3,,,
357,3,,,
358,3,,,
359,3,,,
360,3,,,
361,3,,,
362,3,,,
363,3,,,
364,3,,,
365,3,,,
366,3,,,
367,3,,,
368,3,2.0,1.0,
369,3,2.0,1.0,
370,3,2.0,1.0,
371,3,2.0,1.0,
372,3,2.0,1.0,
373,3,2.0,1.0,
374,3,2.0,1.0,
375,3,2.0,1.0,
376,0,1.0,3.0,
377,0,1.0,3.0,
378,0,1.0,3.0,
379,0,1.0,3.0,
380,0,1.0,3.0,
381,0,1.0,3.0,
382,0,1.0,3.0,
383,0,1.0,3.0,
384,0,1.0,3.0,
385,0,1.0,3.0,
386,0,1.0,3.0,
387,0,1.0,3.0,
388,0,1.0,3.0,
389,0,1.0,3.0,
390,0,1.0,3.0,
391,0,1.0,3.0,
392,0,1.0,3.0,
393,3,1.0,2.0,
394,3,1.0,2.0,
395,3,1.0,2.0,
396,3,1.0,2.0,
397,3,1.0,2.0,
398,3,1.0,2.0,
399,3,1.0,2.0,
400,3,1.0,2.0,
401,3,1.0,2.0,
402,3,1.0,2.0,
