,0,1,2,3,4
1,Write-In cells: 0,,,,
2,Overvote cells: 131,,,,
3,DESLEY BROOKS: 0,,,,
4,JAMES MOORE: 1,,,,
5,SHEREDA F. NOSAKHARE: 2,,,,
6,MICHAEL V. JOHNSON: 3,,,,
7,VICENTE CRUZ: 4,,,,
8,0,,,,
9,1,2.0,0.0,,
10,0,2.0,1.0,,
11,1,3.0,0.0,,
12,3,2.0,0.0,,
13,2,1.0,3.0,,
14,3,,,,
15,1,2.0,,,
16,0,,,,
17,0,,,,
18,0,,,,
19,2,0.0,3.0,,
20,0,3.0,,,
21,2,1.0,,,
22,2,,,,
23,2,3.0,0.0,,
24,3,,,,
25,2,,,,
26,0,1.0,,,
27,2,3.0,1.0,,
28,0,2.0,,,
29,3,2.0,0.0,,
30,3,1.0,0.0,,
31,2,,,,
32,0,2.0,1.0,,
35,0,,,,
36,2,0.0,,,
37,3,2.0,0.0,,
38,0,3.0,2.0,,
39,2,,,,
40,0,,,,
41,2,,,,
42,0,,,,
43,0,2.0,1.0,,
44,1,2.0,0.0,,
45,2,,,,
46,0,3.0,,,
47,1,,,,
48,2,3.0,1.0,,
50,0,,,,
51,2,1.0,,,
52,0,1.0,,,
53,0,2.0,,,
54,2,0.0,3.0,,
55,0,1.0,2.0,,
56,0,1.0,3.0,,
57,0,1.0,2.0,,
58,1,2.0,3.0,,
59,0,,,,
60,3,2.0,1.0,,
61,1,2.0,,,
62,0,,,,
64,3,2.0,1.0,,
65,0,,,,
67,2,3.0,1.0,,
68,3,1.0,2.0,,
69,3,0.0,2.0,,
70,0,1.0,2.0,,
71,0,1.0,3.0,,
72,2,1.0,3.0,,
73,0,,,,
74,0,,,,
75,3,1.0,0.0,,
76,3,,,,
77,3,2.0,1.0,,
78,2,1.0,3.0,,
79,2,3.0,0.0,,
80,3,2.0,1.0,,
81,0,,,,
82,3,1.0,2.0,,
83,2,,,,
84,0,,,,
86,1,2.0,3.0,,
87,0,,,,
88,0,2.0,3.0,,
89,3,0.0,1.0,,
90,3,2.0,1.0,,
91,2,,,,
92,3,0.0,1.0,,
94,2,3.0,1.0,,
95,1,2.0,3.0,,
96,3,2.0,0.0,,
98,0,,,,
99,3,2.0,1.0,,
100,0,2.0,1.0,,
101,0,3.0,,,
102,3,2.0,1.0,,
103,2,1.0,3.0,,
105,3,0.0,,,
106,0,,,,
107,0,2.0,3.0,,
108,1,,,,
109,2,1.0,3.0,,
110,0,3.0,1.0,,
111,2,,,,
112,2,,,,
113,0,,,,
114,0,2.0,,,
115,3,0.0,,,
116,0,2.0,3.0,,
117,0,,,,
118,0,2.0,1.0,,
119,0,2.0,1.0,,
120,1,3.0,0.0,,
121,3,,,,
122,3,1.0,2.0,,
123,0,,,,
124,0,,,,
125,0,,,,
127,2,1.0,3.0,,
128,2,,,,
129,2,1.0,,,
130,3,0.0,,,
131,2,1.0,0.0,,
132,3,,,,
