,0,1,2,3,4
1,Write-In cells: 0,,,,
2,Overvote cells: 143,,,,
3,ANDREW PARK: 0,,,,
4,DANA KING: 1,,,,
5,KEN MAXEY: 2,,,,
6,ABEL GUILLEN: 3,,,,
7,KEVIN BLACKBURN: 4,,,,
8,0,1.0,2.0,,
10,3,1.0,0.0,,
11,3,0.0,1.0,,
13,3,,,,
14,3,,,,
15,3,,,,
16,3,0.0,,,
18,3,0.0,4.0,,
19,3,,,,
20,1,3.0,4.0,,
21,1,0.0,3.0,,
24,1,3.0,4.0,,
26,4,0.0,2.0,,
27,1,4.0,0.0,,
28,1,0.0,,,
29,3,0.0,,,
30,3,,,,
31,3,,,,
32,3,1.0,0.0,,
33,1,4.0,2.0,,
34,1,4.0,3.0,,
39,3,0.0,,,
40,3,0.0,,,
41,3,1.0,,,
42,4,0.0,,,
43,3,1.0,4.0,,
45,1,3.0,0.0,,
46,4,1.0,,,
47,3,0.0,,,
48,3,1.0,,,
49,3,,,,
50,4,1.0,,,
51,3,,,,
53,3,0.0,1.0,,
54,4,1.0,3.0,,
56,1,,,,
57,3,,,,
58,3,1.0,4.0,,
59,3,,,,
60,3,0.0,,,
61,3,4.0,,,
62,4,0.0,3.0,,
63,1,0.0,3.0,,
65,3,,,,
66,1,,,,
67,3,,,,
68,1,3.0,4.0,,
69,3,1.0,,,
70,3,0.0,4.0,,
71,3,0.0,1.0,,
72,3,1.0,4.0,,
73,1,4.0,0.0,,
74,1,,,,
75,1,3.0,,,
76,3,,,,
80,0,4.0,3.0,,
81,3,4.0,1.0,,
82,0,,,,
83,0,4.0,3.0,,
84,3,,,,
85,1,3.0,4.0,,
86,3,,,,
87,3,0.0,1.0,,
88,3,1.0,0.0,,
89,3,4.0,,,
91,3,,,,
92,3,,,,
93,1,3.0,2.0,,
94,3,1.0,0.0,,
95,3,0.0,,,
96,1,0.0,4.0,,
98,3,,,,
99,3,1.0,0.0,,
100,3,0.0,,,
102,3,,,,
103,3,0.0,4.0,,
104,3,,,,
105,3,0.0,2.0,,
106,0,4.0,3.0,,
107,1,3.0,,,
108,3,4.0,1.0,,
109,3,,,,
110,3,0.0,,,
111,3,,,,
112,4,0.0,3.0,,
113,1,3.0,4.0,,
114,3,,,,
116,3,4.0,1.0,,
117,3,1.0,4.0,,
118,1,3.0,4.0,,
119,3,4.0,1.0,,
120,1,3.0,0.0,,
121,3,4.0,0.0,,
122,1,2.0,,,
123,0,,,,
125,3,1.0,0.0,,
126,4,1.0,3.0,,
127,1,3.0,0.0,,
128,1,3.0,,,
129,4,1.0,3.0,,
130,3,4.0,,,
131,3,0.0,4.0,,
132,3,,,,
133,3,0.0,,,
134,1,0.0,3.0,,
135,3,1.0,0.0,,
136,1,0.0,4.0,,
137,3,0.0,1.0,,
138,0,3.0,2.0,,
139,3,1.0,,,
140,1,3.0,0.0,,
141,0,1.0,3.0,,
143,1,,,,
144,4,1.0,3.0,,
146,3,0.0,4.0,,
147,0,3.0,4.0,,
149,0,4.0,,,
150,3,1.0,0.0,,
151,3,1.0,4.0,,
152,1,,,,
153,3,0.0,4.0,,
154,3,0.0,2.0,,
155,0,3.0,,,
162,0,4.0,2.0,,
163,1,4.0,3.0,,
164,1,,,,
166,1,,,,
168,0,1.0,,,
169,1,2.0,4.0,,
170,3,,,,
171,1,4.0,3.0,,
172,3,0.0,,,
173,3,,,,
174,3,,,,
175,1,4.0,3.0,,
176,0,4.0,3.0,,
177,3,0.0,1.0,,
178,1,,,,
179,4,3.0,1.0,,
180,0,4.0,1.0,,
181,1,,,,
184,0,4.0,2.0,,
185,3,1.0,4.0,,
187,0,3.0,4.0,,
188,1,3.0,0.0,,
189,1,,,,
191,4,0.0,3.0,,
192,3,1.0,,,
193,1,4.0,3.0,,
194,1,3.0,4.0,,
195,1,3.0,0.0,,
196,1,0.0,3.0,,
197,1,3.0,0.0,,
198,0,4.0,2.0,,
200,1,,,,
201,1,3.0,0.0,,
202,1,3.0,0.0,,
204,3,0.0,1.0,,
205,3,,,,
206,1,,,,
207,1,,,,
208,3,4.0,1.0,,
209,0,3.0,,,
210,3,0.0,4.0,,
211,3,0.0,4.0,,
212,3,0.0,4.0,,
213,3,4.0,0.0,,
214,1,0.0,2.0,,
215,3,,,,
216,3,,,,
217,1,,,,
218,3,0.0,,,
219,3,1.0,0.0,,
220,3,1.0,0.0,,
221,4,3.0,,,
222,4,0.0,3.0,,
223,1,4.0,3.0,,
225,1,,,,
226,0,,,,
228,1,,,,
229,3,1.0,,,
230,1,,,,
231,3,1.0,4.0,,
232,3,1.0,4.0,,
233,0,3.0,4.0,,
234,3,,,,
235,3,1.0,0.0,,
236,1,4.0,,,
237,3,0.0,4.0,,
238,4,1.0,,,
239,3,0.0,2.0,,
240,3,0.0,,,
241,4,,,,
242,3,4.0,0.0,,
243,1,,,,
244,1,3.0,,,
246,3,0.0,1.0,,
247,1,0.0,3.0,,
248,3,1.0,4.0,,
249,3,1.0,4.0,,
250,0,1.0,3.0,,
251,3,1.0,4.0,,
252,1,0.0,3.0,,
253,1,,,,
254,0,1.0,3.0,,
255,1,4.0,3.0,,
256,0,3.0,,,
257,3,0.0,4.0,,
258,0,3.0,,,
259,0,4.0,1.0,,
260,4,3.0,1.0,,
263,1,4.0,3.0,,
264,1,3.0,0.0,,
265,4,3.0,1.0,,
266,3,,,,
267,3,1.0,,,
268,4,0.0,3.0,,
269,1,4.0,3.0,,
271,0,3.0,1.0,,
272,4,0.0,,,
273,1,3.0,0.0,,
274,1,3.0,4.0,,
275,3,4.0,1.0,,
276,3,1.0,4.0,,
277,3,,,,
278,0,3.0,,,
279,3,4.0,0.0,,
280,3,0.0,4.0,,
281,3,,,,
282,4,1.0,,,
283,3,0.0,4.0,,
284,1,3.0,0.0,,
285,1,3.0,,,
287,1,4.0,3.0,,
289,1,,,,
290,1,3.0,0.0,,
291,4,3.0,,,
292,3,4.0,,,
293,1,,,,
294,1,,,,
295,3,4.0,1.0,,
296,3,4.0,0.0,,
297,1,0.0,2.0,,
299,3,2.0,4.0,,
300,3,4.0,1.0,,
302,3,0.0,1.0,,
303,3,,,,
304,3,,,,
305,4,,,,
306,1,0.0,3.0,,
307,3,,,,
308,3,1.0,4.0,,
309,3,0.0,4.0,,
310,3,1.0,,,
312,1,3.0,,,
313,1,,,,
314,3,4.0,0.0,,
315,1,0.0,3.0,,
316,4,2.0,0.0,,
317,3,4.0,1.0,,
318,0,,,,
319,0,,,,
320,0,1.0,3.0,,
321,3,4.0,0.0,,
322,1,0.0,3.0,,
323,3,4.0,0.0,,
325,0,3.0,2.0,,
326,1,,,,
327,3,0.0,,,
329,3,,,,
330,1,3.0,4.0,,
331,1,2.0,,,
332,3,0.0,4.0,,
333,3,,,,
335,4,2.0,3.0,,
336,1,4.0,0.0,,
337,3,1.0,,,
338,3,,,,
339,3,0.0,4.0,,
340,0,,,,
341,1,3.0,0.0,,
343,0,4.0,3.0,,
345,0,,,,
346,1,4.0,0.0,,
347,4,1.0,3.0,,
348,3,1.0,0.0,,
349,1,0.0,4.0,,
350,1,4.0,3.0,,
355,0,,,,
356,3,0.0,,,
357,0,4.0,3.0,,
358,3,0.0,,,
359,3,1.0,4.0,,
360,1,,,,
361,3,0.0,,,
362,0,1.0,4.0,,
363,3,1.0,4.0,,
364,3,1.0,0.0,,
365,0,,,,
366,3,,,,
367,1,,,,
368,1,4.0,3.0,,
369,3,2.0,4.0,,
370,3,0.0,2.0,,
371,1,4.0,2.0,,
372,1,3.0,0.0,,
374,0,,,,
376,3,1.0,4.0,,
377,0,,,,
378,0,,,,
379,3,1.0,,,
380,2,,,,
381,3,0.0,4.0,,
382,1,3.0,0.0,,
383,1,,,,
384,3,,,,
385,1,,,,
386,0,3.0,4.0,,
